model,token,position,relative_position,seq_length,delta
architecture_control,4,56,0.7272727272727273,77,0.15070247650146484
architecture_control,n,57,0.7402597402597403,77,0.13025236129760742
architecture_control,c,58,0.7532467532467533,77,0.08873796463012695
architecture_control,3,59,0.7662337662337663,77,0.041301727294921875
architecture_control,-,60,0.7792207792207793,77,0.06970930099487305
architecture_control,c,61,0.7922077922077922,77,0.1141655445098877
architecture_control,3,62,0.8051948051948052,77,0.04465603828430176
architecture_control,c,63,0.8181818181818182,77,0.10620260238647461
architecture_control,c,64,0.8311688311688312,77,0.10620260238647461
architecture_control,c,65,0.8441558441558441,77,0.10620260238647461
architecture_control,c,66,0.8571428571428571,77,0.10620260238647461
architecture_control,c,67,0.8701298701298701,77,0.10620260238647461
architecture_control,3,68,0.8831168831168831,77,0.0013022422790527344
architecture_control,),69,0.8961038961038961,77,0.005992412567138672
architecture_control,c,70,0.9090909090909091,77,0.0036492347717285156
architecture_control,c,71,0.922077922077922,77,0.0036492347717285156
architecture_control,2,72,0.935064935064935,77,0.01944446563720703
architecture_control,),73,0.948051948051948,77,0.05504560470581055
architecture_control,c,74,0.961038961038961,77,0.10114812850952148
architecture_control,c,75,0.974025974025974,77,0.10114812850952148
architecture_control,1,76,0.987012987012987,77,0.08750724792480469
architecture_control,[*],0,0.0,33,0.35637950897216797
architecture_control,C,1,0.030303030303030304,33,0.48724961280822754
architecture_control,#,2,0.06060606060606061,33,1.658259630203247
architecture_control,C,3,0.09090909090909091,33,0.33237385749816895
architecture_control,C,4,0.12121212121212122,33,0.33237385749816895
architecture_control,(,5,0.15151515151515152,33,0.5905296802520752
architecture_control,C,6,0.18181818181818182,33,0.6804306507110596
architecture_control,O,7,0.21212121212121213,33,0.16581416130065918
architecture_control,),8,0.24242424242424243,33,0.4818439483642578
architecture_control,=,9,0.2727272727272727,33,1.03560471534729
architecture_control,C,10,0.30303030303030304,33,0.5096299648284912
architecture_control,(,11,0.3333333333333333,33,0.3309452533721924
architecture_control,[*],12,0.36363636363636365,33,0.4868943691253662
architecture_control,),13,0.3939393939393939,33,0.45950770378112793
architecture_control,n,14,0.42424242424242425,33,0.48282480239868164
architecture_control,1,15,0.45454545454545453,33,0.8363368511199951
architecture_control,c,16,0.48484848484848486,33,0.2857084274291992
architecture_control,2,17,0.5151515151515151,33,0.32471632957458496
architecture_control,c,18,0.5454545454545454,33,0.39005255699157715
architecture_control,c,19,0.5757575757575758,33,0.39005255699157715
architecture_control,c,20,0.6060606060606061,33,0.39005255699157715
architecture_control,c,21,0.6363636363636364,33,0.39005255699157715
architecture_control,c,22,0.6666666666666666,33,0.39005255699157715
architecture_control,2,23,0.696969696969697,33,0.4210789203643799
architecture_control,c,24,0.7272727272727273,33,0.30814170837402344
architecture_control,2,25,0.7575757575757576,33,0.2391955852508545
architecture_control,c,26,0.7878787878787878,33,0.18428587913513184
architecture_control,c,27,0.8181818181818182,33,0.18428587913513184
architecture_control,c,28,0.8484848484848485,33,0.18428587913513184
architecture_control,c,29,0.8787878787878788,33,0.18428587913513184
architecture_control,c,30,0.9090909090909091,33,0.18428587913513184
architecture_control,2,31,0.9393939393939394,33,0.11001348495483398
architecture_control,1,32,0.9696969696969697,33,0.20656585693359375
architecture_control,[*],0,0.0,8,0.34822559356689453
architecture_control,C,1,0.125,8,0.40293264389038086
architecture_control,C,2,0.25,8,0.40293264389038086
architecture_control,(,3,0.375,8,0.3908553123474121
architecture_control,[*],4,0.5,8,0.3972501754760742
architecture_control,),5,0.625,8,0.5897040367126465
architecture_control,O,6,0.75,8,0.3651871681213379
architecture_control,C,7,0.875,8,0.05031251907348633
architecture_control,[*],0,0.0,56,0.43220067024230957
architecture_control,C,1,0.017857142857142856,56,0.3809070587158203
architecture_control,C,2,0.03571428571428571,56,0.3809070587158203
architecture_control,C,3,0.05357142857142857,56,0.3809070587158203
architecture_control,C,4,0.07142857142857142,56,0.3809070587158203
architecture_control,C,5,0.08928571428571429,56,0.3809070587158203
architecture_control,C,6,0.10714285714285714,56,0.3809070587158203
architecture_control,C,7,0.125,56,0.3809070587158203
architecture_control,C,8,0.14285714285714285,56,0.3809070587158203
architecture_control,C,9,0.16071428571428573,56,0.3809070587158203
architecture_control,C,10,0.17857142857142858,56,0.3809070587158203
architecture_control,O,11,0.19642857142857142,56,0.44539976119995117
architecture_control,c,12,0.21428571428571427,56,0.35333728790283203
architecture_control,1,13,0.23214285714285715,56,0.3066287040710449
architecture_control,c,14,0.25,56,0.2573661804199219
architecture_control,c,15,0.26785714285714285,56,0.2573661804199219
architecture_control,c,16,0.2857142857142857,56,0.2573661804199219
architecture_control,(,17,0.30357142857142855,56,0.38215065002441406
architecture_control,O,18,0.32142857142857145,56,0.30768918991088867
architecture_control,C,19,0.3392857142857143,56,0.3195075988769531
architecture_control,(,20,0.35714285714285715,56,0.33304405212402344
architecture_control,=,21,0.375,56,0.14599037170410156
architecture_control,O,22,0.39285714285714285,56,0.29227113723754883
architecture_control,),23,0.4107142857142857,56,0.14126825332641602
architecture_control,c,24,0.42857142857142855,56,0.10746002197265625
architecture_control,2,25,0.44642857142857145,56,0.15498781204223633
architecture_control,c,26,0.4642857142857143,56,0.12938165664672852
architecture_control,c,27,0.48214285714285715,56,0.12938165664672852
architecture_control,c,28,0.5,56,0.12938165664672852
architecture_control,(,29,0.5178571428571429,56,0.22607803344726562
architecture_control,C,30,0.5357142857142857,56,0.1550922393798828
architecture_control,(,31,0.5535714285714286,56,0.1597590446472168
architecture_control,=,32,0.5714285714285714,56,0.0393986701965332
architecture_control,O,33,0.5892857142857143,56,0.1597752571105957
architecture_control,),34,0.6071428571428571,56,0.0977792739868164
architecture_control,O,35,0.625,56,0.11493730545043945
architecture_control,c,36,0.6428571428571429,56,0.015025615692138672
architecture_control,3,37,0.6607142857142857,56,0.0012021064758300781
architecture_control,c,38,0.6785714285714286,56,0.06533432006835938
architecture_control,c,39,0.6964285714285714,56,0.06533432006835938
architecture_control,c,40,0.7142857142857143,56,0.06533432006835938
architecture_control,(,41,0.7321428571428571,56,0.14275836944580078
architecture_control,O,42,0.75,56,0.10398530960083008
architecture_control,[*],43,0.7678571428571429,56,0.09639787673950195
architecture_control,),44,0.7857142857142857,56,0.09331703186035156
architecture_control,c,45,0.8035714285714286,56,0.10759353637695312
architecture_control,c,46,0.8214285714285714,56,0.10759353637695312
architecture_control,3,47,0.8392857142857143,56,0.01859140396118164
architecture_control,),48,0.8571428571428571,56,0.11588096618652344
architecture_control,c,49,0.875,56,0.09572505950927734
architecture_control,c,50,0.8928571428571429,56,0.09572505950927734
architecture_control,2,51,0.9107142857142857,56,0.09861278533935547
architecture_control,),52,0.9285714285714286,56,0.09017515182495117
architecture_control,c,53,0.9464285714285714,56,0.10417747497558594
architecture_control,c,54,0.9642857142857143,56,0.10417747497558594
architecture_control,1,55,0.9821428571428571,56,0.011631488800048828
architecture_control,[*],0,0.0,20,0.42574167251586914
architecture_control,C,1,0.05,20,0.27658605575561523
architecture_control,C,2,0.1,20,0.27658605575561523
architecture_control,(,3,0.15,20,0.5526080131530762
architecture_control,C,4,0.2,20,0.5269680023193359
architecture_control,),5,0.25,20,0.9571990966796875
architecture_control,(,6,0.3,20,0.875737190246582
architecture_control,C,7,0.35,20,0.9732851982116699
architecture_control,),8,0.4,20,1.2264180183410645
architecture_control,C,9,0.45,20,1.0546798706054688
architecture_control,S,10,0.5,20,1.2405972480773926
architecture_control,(,11,0.55,20,1.122544765472412
architecture_control,[*],12,0.6,20,1.108719825744629
architecture_control,),13,0.65,20,1.2910127639770508
architecture_control,(,14,0.7,20,1.1158785820007324
architecture_control,=,15,0.75,20,1.08233642578125
architecture_control,O,16,0.8,20,0.3116722106933594
architecture_control,),17,0.85,20,1.1353983879089355
architecture_control,=,18,0.9,20,1.3035101890563965
architecture_control,O,19,0.95,20,0.8151454925537109
architecture_control,[*],0,0.0,79,0.7331221103668213
architecture_control,O,1,0.012658227848101266,79,0.4223978519439697
architecture_control,c,2,0.02531645569620253,79,0.24883460998535156
architecture_control,1,3,0.0379746835443038,79,0.18633031845092773
architecture_control,c,4,0.05063291139240506,79,0.24691224098205566
architecture_control,c,5,0.06329113924050633,79,0.24691224098205566
architecture_control,c,6,0.0759493670886076,79,0.24691224098205566
architecture_control,(,7,0.08860759493670886,79,0.2642703056335449
architecture_control,N,8,0.10126582278481013,79,0.19108128547668457
architecture_control,C,9,0.11392405063291139,79,0.20712828636169434
architecture_control,(,10,0.12658227848101267,79,0.22813200950622559
architecture_control,=,11,0.13924050632911392,79,0.12156462669372559
architecture_control,O,12,0.1518987341772152,79,0.42002129554748535
architecture_control,),13,0.16455696202531644,79,0.40236544609069824
architecture_control,c,14,0.17721518987341772,79,0.3993241786956787
architecture_control,2,15,0.189873417721519,79,0.4173393249511719
architecture_control,c,16,0.20253164556962025,79,0.4218320846557617
architecture_control,c,17,0.21518987341772153,79,0.4218320846557617
architecture_control,c,18,0.22784810126582278,79,0.4218320846557617
architecture_control,(,19,0.24050632911392406,79,0.4069406986236572
architecture_control,C,20,0.25316455696202533,79,0.4122495651245117
architecture_control,(,21,0.26582278481012656,79,0.4485971927642822
architecture_control,=,22,0.27848101265822783,79,0.14147257804870605
architecture_control,O,23,0.2911392405063291,79,0.23039984703063965
architecture_control,),24,0.3037974683544304,79,0.17167973518371582
architecture_control,N,25,0.31645569620253167,79,0.14931893348693848
architecture_control,c,26,0.3291139240506329,79,0.21765542030334473
architecture_control,3,27,0.34177215189873417,79,0.19312310218811035
architecture_control,c,28,0.35443037974683544,79,0.20151114463806152
architecture_control,c,29,0.3670886075949367,79,0.20151114463806152
architecture_control,c,30,0.379746835443038,79,0.20151114463806152
architecture_control,(,31,0.3924050632911392,79,0.1866929531097412
architecture_control,O,32,0.4050632911392405,79,0.18598198890686035
architecture_control,c,33,0.4177215189873418,79,0.18899750709533691
architecture_control,4,34,0.43037974683544306,79,0.0641481876373291
architecture_control,c,35,0.4430379746835443,79,0.08769822120666504
architecture_control,c,36,0.45569620253164556,79,0.08769822120666504
architecture_control,c,37,0.46835443037974683,79,0.08769822120666504
architecture_control,(,38,0.4810126582278481,79,0.10550951957702637
architecture_control,C,39,0.4936708860759494,79,0.10631346702575684
architecture_control,5,40,0.5063291139240507,79,0.03940153121948242
architecture_control,(,41,0.5189873417721519,79,0.0557096004486084
architecture_control,c,42,0.5316455696202531,79,0.03861069679260254
architecture_control,6,43,0.5443037974683544,79,0.06682419776916504
architecture_control,c,44,0.5569620253164557,79,0.07007527351379395
architecture_control,c,45,0.569620253164557,79,0.07007527351379395
architecture_control,c,46,0.5822784810126582,79,0.07007527351379395
architecture_control,(,47,0.5949367088607594,79,0.09828495979309082
architecture_control,[*],48,0.6075949367088608,79,0.03647971153259277
architecture_control,),49,0.620253164556962,79,0.0074994564056396484
architecture_control,c,50,0.6329113924050633,79,4.0531158447265625e-06
architecture_control,c,51,0.6455696202531646,79,4.0531158447265625e-06
architecture_control,6,52,0.6582278481012658,79,0.019855260848999023
architecture_control,),53,0.6708860759493671,79,0.015705347061157227
architecture_control,C,54,0.6835443037974683,79,0.016987323760986328
architecture_control,C,55,0.6962025316455697,79,0.016987323760986328
architecture_control,6,56,0.7088607594936709,79,0.015887022018432617
architecture_control,C,57,0.7215189873417721,79,0.00482940673828125
architecture_control,C,58,0.7341772151898734,79,0.00482940673828125
architecture_control,C,59,0.7468354430379747,79,0.00482940673828125
architecture_control,5,60,0.759493670886076,79,0.01977086067199707
architecture_control,C,61,0.7721518987341772,79,0.03779482841491699
architecture_control,6,62,0.7848101265822784,79,0.04233145713806152
architecture_control,),63,0.7974683544303798,79,0.012983560562133789
architecture_control,c,64,0.810126582278481,79,0.009740114212036133
architecture_control,c,65,0.8227848101265823,79,0.009740114212036133
architecture_control,4,66,0.8354430379746836,79,0.017930269241333008
architecture_control,),67,0.8481012658227848,79,0.018565893173217773
architecture_control,c,68,0.8607594936708861,79,0.02291274070739746
architecture_control,c,69,0.8734177215189873,79,0.02291274070739746
architecture_control,3,70,0.8860759493670886,79,0.13102412223815918
architecture_control,),71,0.8987341772151899,79,0.07074642181396484
architecture_control,c,72,0.9113924050632911,79,0.06815171241760254
architecture_control,c,73,0.9240506329113924,79,0.06815171241760254
architecture_control,2,74,0.9367088607594937,79,0.0045621395111083984
architecture_control,),75,0.9493670886075949,79,0.026195287704467773
architecture_control,c,76,0.9620253164556962,79,0.05767703056335449
architecture_control,c,77,0.9746835443037974,79,0.05767703056335449
architecture_control,1,78,0.9873417721518988,79,0.044730424880981445
architecture_control,[*],0,0.0,62,0.012699604034423828
architecture_control,O,1,0.016129032258064516,62,0.09512186050415039
architecture_control,c,2,0.03225806451612903,62,0.032932281494140625
architecture_control,1,3,0.04838709677419355,62,0.22906160354614258
architecture_control,c,4,0.06451612903225806,62,0.22597503662109375
architecture_control,c,5,0.08064516129032258,62,0.22597503662109375
architecture_control,c,6,0.0967741935483871,62,0.22597503662109375
architecture_control,(,7,0.11290322580645161,62,0.1516742706298828
architecture_control,C,8,0.12903225806451613,62,0.1900157928466797
architecture_control,(,9,0.14516129032258066,62,0.16960430145263672
architecture_control,C,10,0.16129032258064516,62,0.20177125930786133
architecture_control,),11,0.1774193548387097,62,0.22228097915649414
architecture_control,(,12,0.1935483870967742,62,0.1887979507446289
architecture_control,C,13,0.20967741935483872,62,0.23018455505371094
architecture_control,),14,0.22580645161290322,62,0.2663240432739258
architecture_control,c,15,0.24193548387096775,62,0.31524658203125
architecture_control,2,16,0.25806451612903225,62,0.274477481842041
architecture_control,c,17,0.27419354838709675,62,0.3304429054260254
architecture_control,c,18,0.2903225806451613,62,0.3304429054260254
architecture_control,c,19,0.3064516129032258,62,0.3304429054260254
architecture_control,(,20,0.3225806451612903,62,0.23906707763671875
architecture_control,O,21,0.3387096774193548,62,0.24119091033935547
architecture_control,C,22,0.3548387096774194,62,0.22040891647338867
architecture_control,(,23,0.3709677419354839,62,0.1466364860534668
architecture_control,=,24,0.3870967741935484,62,0.27127885818481445
architecture_control,O,25,0.4032258064516129,62,0.1283869743347168
architecture_control,),26,0.41935483870967744,62,0.18282461166381836
architecture_control,O,27,0.43548387096774194,62,0.07031869888305664
architecture_control,C,28,0.45161290322580644,62,0.09142017364501953
architecture_control,C,29,0.46774193548387094,62,0.09142017364501953
architecture_control,N,30,0.4838709677419355,62,0.007874488830566406
architecture_control,(,31,0.5,62,0.02959585189819336
architecture_control,C,32,0.5161290322580645,62,0.044342041015625
architecture_control,C,33,0.532258064516129,62,0.044342041015625
architecture_control,O,34,0.5483870967741935,62,0.030530452728271484
architecture_control,C,35,0.5645161290322581,62,0.0554509162902832
architecture_control,(,36,0.5806451612903226,62,0.04906129837036133
architecture_control,[*],37,0.5967741935483871,62,0.14272642135620117
architecture_control,),38,0.6129032258064516,62,0.14636516571044922
architecture_control,=,39,0.6290322580645161,62,0.23109674453735352
architecture_control,O,40,0.6451612903225806,62,0.05866575241088867
architecture_control,),41,0.6612903225806451,62,0.008839130401611328
architecture_control,c,42,0.6774193548387096,62,0.09457206726074219
architecture_control,3,43,0.6935483870967742,62,0.15050888061523438
architecture_control,c,44,0.7096774193548387,62,0.16664600372314453
architecture_control,c,45,0.7258064516129032,62,0.16664600372314453
architecture_control,c,46,0.7419354838709677,62,0.16664600372314453
architecture_control,(,47,0.7580645161290323,62,0.08902883529663086
architecture_control,O,48,0.7741935483870968,62,0.13054323196411133
architecture_control,C,49,0.7903225806451613,62,0.14894819259643555
architecture_control,),50,0.8064516129032258,62,0.13382816314697266
architecture_control,c,51,0.8225806451612904,62,0.16524553298950195
architecture_control,c,52,0.8387096774193549,62,0.16524553298950195
architecture_control,3,53,0.8548387096774194,62,0.12949323654174805
architecture_control,),54,0.8709677419354839,62,0.030750751495361328
architecture_control,c,55,0.8870967741935484,62,0.07505655288696289
architecture_control,c,56,0.9032258064516129,62,0.07505655288696289
architecture_control,2,57,0.9193548387096774,62,0.10206127166748047
architecture_control,),58,0.9354838709677419,62,0.08511686325073242
architecture_control,c,59,0.9516129032258065,62,0.10617876052856445
architecture_control,c,60,0.967741935483871,62,0.10617876052856445
architecture_control,1,61,0.9838709677419355,62,0.005117893218994141
architecture_control,[*],0,0.0,40,0.4555025100708008
architecture_control,C,1,0.025,40,0.48142099380493164
architecture_control,C,2,0.05,40,0.48142099380493164
architecture_control,C,3,0.075,40,0.48142099380493164
architecture_control,C,4,0.1,40,0.48142099380493164
architecture_control,N,5,0.125,40,0.43208742141723633
architecture_control,C,6,0.15,40,0.40534305572509766
architecture_control,(,7,0.175,40,0.5508437156677246
architecture_control,=,8,0.2,40,0.11774826049804688
architecture_control,O,9,0.225,40,0.41222333908081055
architecture_control,),10,0.25,40,0.2732987403869629
architecture_control,C,11,0.275,40,0.375852108001709
architecture_control,C,12,0.3,40,0.375852108001709
architecture_control,C,13,0.325,40,0.375852108001709
architecture_control,C,14,0.35,40,0.375852108001709
architecture_control,C,15,0.375,40,0.375852108001709
architecture_control,C,16,0.4,40,0.375852108001709
architecture_control,C,17,0.425,40,0.375852108001709
architecture_control,(,18,0.45,40,0.39595746994018555
architecture_control,=,19,0.475,40,0.18957042694091797
architecture_control,O,20,0.5,40,0.5428013801574707
architecture_control,),21,0.525,40,0.2852444648742676
architecture_control,N,22,0.55,40,0.22630834579467773
architecture_control,C,23,0.575,40,0.2485189437866211
architecture_control,C,24,0.6,40,0.2485189437866211
architecture_control,C,25,0.625,40,0.2485189437866211
architecture_control,C,26,0.65,40,0.2485189437866211
architecture_control,N,27,0.675,40,0.23369407653808594
architecture_control,C,28,0.7,40,0.2515835762023926
architecture_control,(,29,0.725,40,0.2759852409362793
architecture_control,=,30,0.75,40,0.09904003143310547
architecture_control,O,31,0.775,40,0.3127474784851074
architecture_control,),32,0.8,40,0.08419656753540039
architecture_control,C,33,0.825,40,0.18569326400756836
architecture_control,(,34,0.85,40,0.1893177032470703
architecture_control,=,35,0.875,40,0.07948732376098633
architecture_control,O,36,0.9,40,0.2786264419555664
architecture_control,),37,0.925,40,0.012187004089355469
architecture_control,N,38,0.95,40,0.005930423736572266
architecture_control,[*],39,0.975,40,0.014546871185302734
architecture_control,[*],0,0.0,23,0.1749434471130371
architecture_control,C,1,0.043478260869565216,23,0.11114025115966797
architecture_control,C,2,0.08695652173913043,23,0.11114025115966797
architecture_control,O,3,0.13043478260869565,23,0.25205039978027344
architecture_control,C,4,0.17391304347826086,23,0.13423442840576172
architecture_control,C,5,0.21739130434782608,23,0.13423442840576172
architecture_control,O,6,0.2608695652173913,23,0.15494251251220703
architecture_control,C,7,0.30434782608695654,23,0.09956932067871094
architecture_control,(,8,0.34782608695652173,23,0.01991128921508789
architecture_control,=,9,0.391304347826087,23,0.17762136459350586
architecture_control,O,10,0.43478260869565216,23,0.023071765899658203
architecture_control,),11,0.4782608695652174,23,0.06503152847290039
architecture_control,C,12,0.5217391304347826,23,0.11226224899291992
architecture_control,(,13,0.5652173913043478,23,0.041468143463134766
architecture_control,C,14,0.6086956521739131,23,0.1298999786376953
architecture_control,),15,0.6521739130434783,23,0.054409027099609375
architecture_control,C,16,0.6956521739130435,23,0.11883878707885742
architecture_control,(,17,0.7391304347826086,23,0.032776832580566406
architecture_control,=,18,0.782608695652174,23,0.39248228073120117
architecture_control,O,19,0.8260869565217391,23,0.16327619552612305
architecture_control,),20,0.8695652173913043,23,0.025032997131347656
architecture_control,O,21,0.9130434782608695,23,0.18228864669799805
architecture_control,[*],22,0.9565217391304348,23,0.09097099304199219
architecture_control,[*],0,0.0,25,0.8396058082580566
architecture_control,C,1,0.04,25,0.6151618957519531
architecture_control,(,2,0.08,25,0.6763968467712402
architecture_control,=,3,0.12,25,1.438037395477295
architecture_control,O,4,0.16,25,1.1068391799926758
architecture_control,),5,0.2,25,1.0988545417785645
architecture_control,O,6,0.24,25,0.9419360160827637
architecture_control,C,7,0.28,25,1.0588674545288086
architecture_control,C,8,0.32,25,1.0588674545288086
architecture_control,O,9,0.36,25,0.8825211524963379
architecture_control,C,10,0.4,25,0.9317259788513184
architecture_control,(,11,0.44,25,0.8524589538574219
architecture_control,=,12,0.48,25,1.134932041168213
architecture_control,O,13,0.52,25,0.9017248153686523
architecture_control,),14,0.56,25,0.9044294357299805
architecture_control,c,15,0.6,25,1.0413556098937988
architecture_control,1,16,0.64,25,0.7465662956237793
architecture_control,c,17,0.68,25,0.9235005378723145
architecture_control,c,18,0.72,25,0.9235005378723145
architecture_control,c,19,0.76,25,0.9235005378723145
architecture_control,(,20,0.8,25,0.7835216522216797
architecture_control,[*],21,0.84,25,0.8067612648010254
architecture_control,),22,0.88,25,0.7643084526062012
architecture_control,o,23,0.92,25,0.38018369674682617
architecture_control,1,24,0.96,25,0.1855180263519287
architecture_control,[*],0,0.0,14,0.03235435485839844
architecture_control,C,1,0.07142857142857142,14,0.20602035522460938
architecture_control,C,2,0.14285714285714285,14,0.20602035522460938
architecture_control,C,3,0.21428571428571427,14,0.20602035522460938
architecture_control,C,4,0.2857142857142857,14,0.20602035522460938
architecture_control,C,5,0.35714285714285715,14,0.20602035522460938
architecture_control,C,6,0.42857142857142855,14,0.20602035522460938
architecture_control,C,7,0.5,14,0.20602035522460938
architecture_control,(,8,0.5714285714285714,14,0.3950681686401367
architecture_control,=,9,0.6428571428571429,14,0.32059574127197266
architecture_control,O,10,0.7142857142857143,14,0.9497642517089844
architecture_control,),11,0.7857142857142857,14,0.20064020156860352
architecture_control,N,12,0.8571428571428571,14,0.4725770950317383
architecture_control,[*],13,0.9285714285714286,14,0.018059253692626953
architecture_control,[*],0,0.0,64,1.2935590744018555
architecture_control,O,1,0.015625,64,1.4037814140319824
architecture_control,c,2,0.03125,64,0.9031496047973633
architecture_control,1,3,0.046875,64,0.6584281921386719
architecture_control,c,4,0.0625,64,0.6892902851104736
architecture_control,c,5,0.078125,64,0.6892902851104736
architecture_control,c,6,0.09375,64,0.6892902851104736
architecture_control,(,7,0.109375,64,0.8152503967285156
architecture_control,C,8,0.125,64,0.7673797607421875
architecture_control,2,9,0.140625,64,0.7379968166351318
architecture_control,(,10,0.15625,64,0.7561233043670654
architecture_control,c,11,0.171875,64,0.6164391040802002
architecture_control,3,12,0.1875,64,0.5644171237945557
architecture_control,c,13,0.203125,64,0.5379717350006104
architecture_control,c,14,0.21875,64,0.5379717350006104
architecture_control,c,15,0.234375,64,0.5379717350006104
architecture_control,(,16,0.25,64,0.6991615295410156
architecture_control,O,17,0.265625,64,0.6314713954925537
architecture_control,C,18,0.28125,64,0.6478879451751709
architecture_control,(,19,0.296875,64,0.6764845848083496
architecture_control,=,20,0.3125,64,0.2393784523010254
architecture_control,O,21,0.328125,64,0.43509531021118164
architecture_control,),22,0.34375,64,0.4748654365539551
architecture_control,C,23,0.359375,64,0.5137662887573242
architecture_control,C,24,0.375,64,0.5137662887573242
architecture_control,C,25,0.390625,64,0.5137662887573242
architecture_control,C,26,0.40625,64,0.5137662887573242
architecture_control,C,27,0.421875,64,0.5137662887573242
architecture_control,C,28,0.4375,64,0.5137662887573242
architecture_control,C,29,0.453125,64,0.5137662887573242
architecture_control,C,30,0.46875,64,0.5137662887573242
architecture_control,C,31,0.484375,64,0.5137662887573242
architecture_control,(,32,0.5,64,0.5820155143737793
architecture_control,[*],33,0.515625,64,0.4871094226837158
architecture_control,),34,0.53125,64,0.4318115711212158
architecture_control,=,35,0.546875,64,0.2508230209350586
architecture_control,O,36,0.5625,64,0.48189353942871094
architecture_control,),37,0.578125,64,0.3421328067779541
architecture_control,c,38,0.59375,64,0.31696009635925293
architecture_control,c,39,0.609375,64,0.31696009635925293
architecture_control,3,40,0.625,64,0.23345136642456055
architecture_control,),41,0.640625,64,0.24531841278076172
architecture_control,c,42,0.65625,64,0.1848134994506836
architecture_control,3,43,0.671875,64,0.09759378433227539
architecture_control,c,44,0.6875,64,0.08021688461303711
architecture_control,c,45,0.703125,64,0.08021688461303711
architecture_control,c,46,0.71875,64,0.08021688461303711
architecture_control,c,47,0.734375,64,0.08021688461303711
architecture_control,c,48,0.75,64,0.08021688461303711
architecture_control,3,49,0.765625,64,0.05227375030517578
architecture_control,C,50,0.78125,64,0.09130859375
architecture_control,c,51,0.796875,64,0.05774688720703125
architecture_control,3,52,0.8125,64,0.07051372528076172
architecture_control,c,53,0.828125,64,0.02072429656982422
architecture_control,c,54,0.84375,64,0.02072429656982422
architecture_control,c,55,0.859375,64,0.02072429656982422
architecture_control,c,56,0.875,64,0.02072429656982422
architecture_control,c,57,0.890625,64,0.02072429656982422
architecture_control,3,58,0.90625,64,0.1543436050415039
architecture_control,2,59,0.921875,64,0.11884498596191406
architecture_control,),60,0.9375,64,0.09875059127807617
architecture_control,c,61,0.953125,64,0.20081186294555664
architecture_control,c,62,0.96875,64,0.20081186294555664
architecture_control,1,63,0.984375,64,0.13515281677246094
architecture_control,[*],0,0.0,57,0.03475761413574219
architecture_control,C,1,0.017543859649122806,57,0.018164634704589844
architecture_control,C,2,0.03508771929824561,57,0.018164634704589844
architecture_control,C,3,0.05263157894736842,57,0.018164634704589844
architecture_control,O,4,0.07017543859649122,57,0.05669689178466797
architecture_control,c,5,0.08771929824561403,57,0.007441043853759766
architecture_control,1,6,0.10526315789473684,57,0.11262369155883789
architecture_control,c,7,0.12280701754385964,57,0.11804533004760742
architecture_control,c,8,0.14035087719298245,57,0.11804533004760742
architecture_control,c,9,0.15789473684210525,57,0.11804533004760742
architecture_control,(,10,0.17543859649122806,57,0.06176328659057617
architecture_control,C,11,0.19298245614035087,57,0.11447381973266602
architecture_control,(,12,0.21052631578947367,57,0.05540657043457031
architecture_control,=,13,0.22807017543859648,57,0.15823936462402344
architecture_control,O,14,0.24561403508771928,57,0.03411531448364258
architecture_control,),15,0.2631578947368421,57,0.07944631576538086
architecture_control,O,16,0.2807017543859649,57,0.05082225799560547
architecture_control,C,17,0.2982456140350877,57,0.016889095306396484
architecture_control,(,18,0.3157894736842105,57,0.08798360824584961
architecture_control,=,19,0.3333333333333333,57,0.06253528594970703
architecture_control,O,20,0.3508771929824561,57,0.11624288558959961
architecture_control,),21,0.3684210526315789,57,0.06889152526855469
architecture_control,c,22,0.38596491228070173,57,0.0325922966003418
architecture_control,2,23,0.40350877192982454,57,0.029188156127929688
architecture_control,c,24,0.42105263157894735,57,0.04672431945800781
architecture_control,c,25,0.43859649122807015,57,0.04672431945800781
architecture_control,c,26,0.45614035087719296,57,0.04672431945800781
architecture_control,c,27,0.47368421052631576,57,0.04672431945800781
architecture_control,c,28,0.49122807017543857,57,0.04672431945800781
architecture_control,2,29,0.5087719298245614,57,0.031615257263183594
architecture_control,C,30,0.5263157894736842,57,0.02870655059814453
architecture_control,(,31,0.543859649122807,57,0.0073394775390625
architecture_control,=,32,0.5614035087719298,57,0.09919595718383789
architecture_control,O,33,0.5789473684210527,57,0.00429534912109375
architecture_control,),34,0.5964912280701754,57,0.025784969329833984
architecture_control,O,35,0.6140350877192983,57,0.005569934844970703
architecture_control,C,36,0.631578947368421,57,0.025929927825927734
architecture_control,(,37,0.6491228070175439,57,0.0767526626586914
architecture_control,=,38,0.6666666666666666,57,0.03914451599121094
architecture_control,O,39,0.6842105263157895,57,0.07369565963745117
architecture_control,),40,0.7017543859649122,57,0.01633453369140625
architecture_control,c,41,0.7192982456140351,57,0.03160238265991211
architecture_control,2,42,0.7368421052631579,57,0.07963085174560547
architecture_control,c,43,0.7543859649122807,57,0.048090457916259766
architecture_control,c,44,0.7719298245614035,57,0.048090457916259766
architecture_control,c,45,0.7894736842105263,57,0.048090457916259766
architecture_control,(,46,0.8070175438596491,57,0.003002166748046875
architecture_control,O,47,0.8245614035087719,57,0.08104658126831055
architecture_control,[*],48,0.8421052631578947,57,0.047736167907714844
