source_id,model,strategy,budget,best_drift,oracle_drift,recovery_ratio,hit
poly_1826,mixed_robust,metropolis_mcmc,10,0.27167797088623047,1.0560078620910645,0.2572688903549114,0
poly_2932,mixed_robust,metropolis_mcmc,10,1.2454395294189453,2.0819385051727295,0.5982114871906923,0
poly_442,mixed_robust,metropolis_mcmc,10,0.20889711380004883,0.9119997024536133,0.22905392758137866,0
poly_449,mixed_robust,metropolis_mcmc,10,0.3895595073699951,0.543729305267334,0.7164585458171349,0
poly_2437,mixed_robust,metropolis_mcmc,10,0.21986865997314453,1.7109131813049316,0.12850953653033895,0
poly_2772,mixed_robust,metropolis_mcmc,10,1.005793571472168,1.0057930946350098,1.0000004740907058,1
poly_3030,mixed_robust,metropolis_mcmc,10,0.708104133605957,1.344794750213623,0.5265518276997091,0
poly_3779,mixed_robust,metropolis_mcmc,10,0.2527647018432617,1.0651602745056152,0.23730203603451155,0
poly_2836,mixed_robust,metropolis_mcmc,10,0.3984994888305664,0.8137202262878418,0.4897254313666316,0
poly_2367,mixed_robust,metropolis_mcmc,10,1.0484960079193115,1.0484952926635742,1.000000682173532,1
poly_1211,mixed_robust,metropolis_mcmc,10,0.3248476982116699,0.4657716751098633,0.6974397877136838,0
poly_3019,mixed_robust,metropolis_mcmc,10,0.46852636337280273,1.018887996673584,0.4598408901689144,0
poly_3129,mixed_robust,metropolis_mcmc,10,0.7791295051574707,1.3547296524047852,0.5751180715461829,0
poly_2068,mixed_robust,metropolis_mcmc,10,0.3620266914367676,1.6269512176513672,0.22251846736952677,0
poly_782,mixed_robust,metropolis_mcmc,10,0.44456958770751953,0.48745059967041016,0.9120300354704977,0
poly_45,mixed_robust,metropolis_mcmc,10,0.6224410533905029,1.14894437789917,0.5417503800563683,0
poly_3063,mixed_robust,metropolis_mcmc,10,1.298377513885498,1.298377513885498,1.0,1
poly_903,mixed_robust,metropolis_mcmc,10,0.9977648258209229,0.997765064239502,0.9999997610473771,1
poly_3763,mixed_robust,metropolis_mcmc,10,0.4959878921508789,1.6764450073242188,0.2958569413156757,0
poly_990,mixed_robust,metropolis_mcmc,10,0.22689437866210938,0.3455514907836914,0.6566152504436478,0
poly_1689,mixed_robust,metropolis_mcmc,10,0.1052546501159668,1.6448731422424316,0.06398952442768606,0
poly_2093,mixed_robust,metropolis_mcmc,10,0.19280290603637695,0.5100746154785156,0.37798961207960335,0
poly_3799,mixed_robust,metropolis_mcmc,10,0.46123170852661133,0.5559983253479004,0.8295559311945921,0
poly_930,mixed_robust,metropolis_mcmc,10,0.34638357162475586,1.4997057914733887,0.23096768285761615,0
poly_3620,mixed_robust,metropolis_mcmc,10,0.7583565711975098,1.5884900093078613,0.477407202282589,0
poly_2098,mixed_robust,metropolis_mcmc,10,1.3841173648834229,1.3841173648834229,1.0,1
poly_1493,mixed_robust,metropolis_mcmc,10,0.08961272239685059,0.9373188018798828,0.09560538230655746,0
poly_1294,mixed_robust,metropolis_mcmc,10,0.1740736961364746,1.7655401229858398,0.0985951516310404,0
poly_2531,mixed_robust,metropolis_mcmc,10,0.48260021209716797,1.7408580780029297,0.277219733300026,0
poly_514,mixed_robust,metropolis_mcmc,10,0.28119373321533203,0.6138842105865479,0.4580566308207535,0
poly_244,mixed_robust,metropolis_mcmc,10,0.4334120750427246,1.756368637084961,0.2467660068002906,0
poly_466,mixed_robust,metropolis_mcmc,10,0.403472900390625,0.6477854251861572,0.6228496114661379,0
poly_1171,mixed_robust,metropolis_mcmc,10,0.2480463981628418,0.5409440994262695,0.45854349539244843,0
poly_3842,mixed_robust,metropolis_mcmc,10,1.0692987442016602,1.2236480712890625,0.8738613407654034,0
poly_3552,mixed_robust,metropolis_mcmc,10,1.0035881996154785,1.4743075370788574,0.6807183537865877,0
poly_1117,mixed_robust,metropolis_mcmc,10,0.22771191596984863,0.7504987716674805,0.30341410881181263,0
poly_3629,mixed_robust,metropolis_mcmc,10,0.7581748962402344,0.7709383964538574,0.9834442021926366,0
poly_2356,mixed_robust,metropolis_mcmc,10,0.3301873207092285,1.180574893951416,0.2796835019962881,0
poly_1461,mixed_robust,metropolis_mcmc,10,0.9309797286987305,0.9309794902801514,1.000000256094341,1
poly_483,mixed_robust,metropolis_mcmc,10,0.34935450553894043,2.872988224029541,0.12159969978886633,0
poly_1700,mixed_robust,metropolis_mcmc,10,0.707390546798706,0.8048481941223145,0.8789117649324096,0
poly_3290,mixed_robust,metropolis_mcmc,10,0.6253294944763184,1.0470232963562012,0.5972450628869093,0
poly_2156,mixed_robust,metropolis_mcmc,10,1.163395881652832,1.1633961200714111,0.9999997950667232,1
poly_3385,mixed_robust,metropolis_mcmc,10,1.0096206665039062,1.3133349418640137,0.7687457588472851,0
poly_967,mixed_robust,metropolis_mcmc,10,0.5944623947143555,1.2815966606140137,0.46384514955707534,0
poly_3072,mixed_robust,metropolis_mcmc,10,0.24108505249023438,0.8925032615661621,0.27012232097301137,0
poly_3316,mixed_robust,metropolis_mcmc,10,0.23982810974121094,0.6870450973510742,0.349071859570611,0
poly_259,mixed_robust,metropolis_mcmc,10,0.2591240406036377,0.5915954113006592,0.4380088750755139,0
poly_231,mixed_robust,metropolis_mcmc,10,0.26331233978271484,0.9480516910552979,0.27774048848498534,0
poly_2052,mixed_robust,metropolis_mcmc,10,0.19654512405395508,0.9539015293121338,0.20604341015752997,0
poly_128,mixed_robust,metropolis_mcmc,10,0.2565157413482666,0.5987436771392822,0.4284232988878726,0
poly_2200,mixed_robust,metropolis_mcmc,10,0.23558282852172852,0.9083309173583984,0.2593579322465967,0
poly_32,mixed_robust,metropolis_mcmc,10,1.805485725402832,1.8391814231872559,0.9816789701333379,0
poly_2124,mixed_robust,metropolis_mcmc,10,0.554560661315918,0.7076668739318848,0.7836464892509526,0
poly_1654,mixed_robust,metropolis_mcmc,10,0.2075662612915039,0.9694957733154297,0.21409712863592992,0
poly_189,mixed_robust,metropolis_mcmc,10,0.04448223114013672,0.6293575763702393,0.07067878867317974,0
poly_769,mixed_robust,metropolis_mcmc,10,0.1948397159576416,0.19879889488220215,0.9800845023464212,0
poly_3655,ordinary_baseline,random,20,0.6331477165222168,1.0317554473876953,0.6136606480976528,0
poly_2369,ordinary_baseline,random,20,1.623910665512085,1.623910665512085,1.0,1
poly_1215,ordinary_baseline,random,20,0.93522047996521,1.1054532527923584,0.8460063576662848,0
poly_4015,ordinary_baseline,random,20,0.6719484329223633,1.128633975982666,0.5953643494892301,0
poly_517,ordinary_baseline,random,20,0.9864022731781006,0.9864025115966797,0.9999997582948378,1
poly_1159,ordinary_baseline,random,20,0.17951059341430664,0.7617545127868652,0.23565412531337734,0
poly_2493,ordinary_baseline,random,20,0.8786101341247559,2.248424768447876,0.3907669700379945,0
poly_2226,ordinary_baseline,random,20,1.5683083534240723,1.6637754440307617,0.9426202069821362,0
poly_17,ordinary_baseline,random,20,3.5236315727233887,3.5236318111419678,0.9999999323372611,1
poly_956,ordinary_baseline,random,20,0.8267245292663574,1.9090721607208252,0.4330504348008531,0
poly_898,ordinary_baseline,random,20,0.5747494697570801,1.0153427124023438,0.5660645048578706,0
poly_1667,ordinary_baseline,random,20,1.584895133972168,1.584895133972168,1.0,1
poly_3362,ordinary_baseline,random,20,0.6704144477844238,1.05812406539917,0.6335877518592441,0
poly_3703,ordinary_baseline,random,20,1.340282917022705,1.7056069374084473,0.7858099586878868,0
poly_793,ordinary_baseline,random,20,0.586024284362793,1.0044810771942139,0.5834099792100779,0
poly_3189,ordinary_baseline,random,20,0.43405771255493164,0.6629328727722168,0.6547536415562146,0
poly_2734,ordinary_baseline,random,20,2.461491584777832,2.4614920616149902,0.9999998062812528,1
poly_1549,ordinary_baseline,random,20,0.6478095054626465,3.273710012435913,0.19788237290468566,0
poly_3746,ordinary_baseline,random,20,1.5081837177276611,1.5081837177276611,1.0,1
poly_2736,ordinary_baseline,random,20,0.5846285820007324,0.6674542427062988,0.8759081066445294,0
poly_1005,ordinary_baseline,random,20,0.44179844856262207,1.3688099384307861,0.3227609883291051,0
poly_367,ordinary_baseline,random,20,1.9158861637115479,1.9158859252929688,1.0000001244429932,1
poly_2223,ordinary_baseline,random,20,1.5108237266540527,1.5108239650726318,0.9999998421930122,1
poly_3386,ordinary_baseline,random,20,1.347743034362793,1.347743034362793,1.0,1
poly_1160,ordinary_baseline,random,20,1.3397407531738281,1.3397412300109863,0.9999996440826426,1
poly_1072,ordinary_baseline,random,20,0.6132164001464844,1.1312944889068604,0.542048428733193,0
poly_675,ordinary_baseline,random,20,1.5764954090118408,1.84855055809021,0.8528278559178619,0
poly_754,ordinary_baseline,random,20,0.37795186042785645,1.2394781112670898,0.30492822502648714,0
poly_2459,ordinary_baseline,random,20,0.28972291946411133,1.039024829864502,0.2788411894852347,0
poly_155,ordinary_baseline,random,20,0.4472978115081787,1.4953334331512451,0.29912914510682037,0
poly_2461,ordinary_baseline,random,20,2.4917051792144775,2.4917051792144775,1.0,1
poly_2368,ordinary_baseline,random,20,0.1350860595703125,1.811194896697998,0.0745839444537906,0
poly_512,ordinary_baseline,random,20,0.3685767650604248,0.7956597805023193,0.4632341285715527,0
poly_1419,ordinary_baseline,random,20,0.9975557327270508,0.9975557327270508,1.0,1
poly_2967,ordinary_baseline,random,20,0.8863186836242676,0.8863186836242676,1.0,1
poly_2076,ordinary_baseline,random,20,2.2895259857177734,2.2895259857177734,1.0,1
poly_1298,ordinary_baseline,random,20,0.26802635192871094,1.7785420417785645,0.15070003723987385,0
poly_1468,ordinary_baseline,random,20,1.5523581504821777,1.5610723495483398,0.9944178121733542,0
poly_2730,ordinary_baseline,random,20,0.12104177474975586,1.0613441467285156,0.11404573636445323,0
poly_1609,ordinary_baseline,random,20,0.38469552993774414,0.9203801155090332,0.4179746209803557,0
poly_1809,ordinary_baseline,random,20,0.9988312721252441,0.9988312721252441,1.0,1
poly_3627,ordinary_baseline,random,20,1.3088326454162598,1.3088321685791016,1.000000364322615,1
poly_660,ordinary_baseline,random,20,1.6949462890625,2.2220091819763184,0.762798958173056,0
poly_1826,ordinary_baseline,random,20,0.25981760025024414,0.8392295837402344,0.30959061177550806,0
poly_2932,ordinary_baseline,random,20,2.1590747833251953,2.1590752601623535,0.9999997791475049,1
poly_442,ordinary_baseline,random,20,0.6484041213989258,0.6484041213989258,1.0,1
poly_449,ordinary_baseline,random,20,0.6919198036193848,0.7699258327484131,0.8986837097664728,0
poly_2437,ordinary_baseline,random,20,0.12610292434692383,1.8300137519836426,0.06890818400147793,0
poly_2772,ordinary_baseline,random,20,1.166825771331787,1.166825771331787,1.0,1
poly_3030,ordinary_baseline,random,20,0.6416139602661133,0.8727903366088867,0.7351295418313416,0
poly_3779,ordinary_baseline,random,20,0.8004593849182129,1.1499414443969727,0.6960870823626785,0
poly_2836,ordinary_baseline,random,20,1.032792568206787,1.032792091369629,1.0000004616971434,1
poly_2367,ordinary_baseline,random,20,1.6104309558868408,1.7169358730316162,0.9379680284990969,0
poly_1211,ordinary_baseline,random,20,2.208420753479004,2.208420991897583,0.9999998920411552,1
poly_3019,ordinary_baseline,random,20,0.3479948043823242,0.8695745468139648,0.4001897314696512,0
poly_3129,ordinary_baseline,random,20,1.1890311241149902,1.1890311241149902,1.0,1
poly_2068,ordinary_baseline,random,20,0.652228832244873,1.4979538917541504,0.4354131564631091,0
poly_782,ordinary_baseline,random,20,0.08384990692138672,0.7843387126922607,0.10690522546511823,0
poly_45,ordinary_baseline,random,20,1.4374184608459473,1.4374184608459473,1.0,1
poly_3063,ordinary_baseline,random,20,1.1043891906738281,1.1043891906738281,1.0,1
poly_903,ordinary_baseline,random,20,0.378387451171875,0.7673673629760742,0.4930981814295284,0
poly_3763,ordinary_baseline,random,20,1.073000431060791,2.0192179679870605,0.5313940585277453,0
poly_990,ordinary_baseline,random,20,0.2491159439086914,1.687851905822754,0.14759348438645054,0
poly_1689,ordinary_baseline,random,20,0.3594851493835449,1.8422179222106934,0.19513714694087686,0
poly_2093,ordinary_baseline,random,20,0.660459041595459,0.897301197052002,0.7360505522173988,0
poly_3799,ordinary_baseline,random,20,0.5454864501953125,1.1011090278625488,0.49539730979610624,0
poly_930,ordinary_baseline,random,20,1.6870548725128174,1.6870548725128174,1.0,1
poly_3620,ordinary_baseline,random,20,1.638535976409912,1.6385364532470703,0.9999997089859324,1
poly_2098,ordinary_baseline,random,20,0.9337253570556641,1.1938190460205078,0.7821330713127391,0
poly_1493,ordinary_baseline,random,20,0.8392457962036133,2.0398173332214355,0.41143183879029604,0
poly_1294,ordinary_baseline,random,20,0.4735107421875,2.4395828247070312,0.19409496467674295,0
poly_2531,ordinary_baseline,random,20,0.7577230930328369,1.4040453433990479,0.53967138354554,0
poly_514,ordinary_baseline,random,20,0.20990848541259766,0.9305727481842041,0.22556913021812122,0
poly_244,ordinary_baseline,random,20,1.5426135063171387,1.5426135063171387,1.0,1
poly_466,ordinary_baseline,random,20,1.9077980518341064,1.9077987670898438,0.9999996250884792,1
poly_1171,ordinary_baseline,random,20,2.111030101776123,2.111030340194702,0.9999998870605625,1
poly_3842,ordinary_baseline,random,20,0.667750358581543,0.8810529708862305,0.7579003540614233,0
poly_3552,ordinary_baseline,random,20,1.1986351013183594,1.1986351013183594,1.0,1
poly_1117,ordinary_baseline,random,20,0.25432252883911133,0.3123049736022949,0.8143403094277282,0
poly_3629,ordinary_baseline,random,20,1.3837823867797852,1.3837828636169434,0.9999996554104182,1
poly_2356,ordinary_baseline,random,20,0.7141623497009277,1.2538931369781494,0.5695559921653618,0
poly_1461,ordinary_baseline,random,20,0.8219404220581055,0.8219404220581055,1.0,1
poly_483,ordinary_baseline,random,20,0.5884640216827393,0.8581013679504395,0.6857744826677944,0
poly_1700,ordinary_baseline,random,20,0.8892519474029541,1.3227205276489258,0.6722901238884967,0
poly_3290,ordinary_baseline,random,20,1.1323819160461426,1.2184576988220215,0.9293567738468926,0
poly_2156,ordinary_baseline,random,20,2.790864944458008,2.790864944458008,1.0,1
poly_3385,ordinary_baseline,random,20,0.7350659370422363,1.169081687927246,0.628754983191543,0
poly_967,ordinary_baseline,random,20,1.1733853816986084,1.1733856201171875,0.9999997968114019,1
poly_3072,ordinary_baseline,random,20,1.2104525566101074,1.2104525566101074,1.0,1
poly_3316,ordinary_baseline,random,20,0.7624106407165527,0.7624101638793945,1.0000006254338947,1
poly_259,ordinary_baseline,random,20,0.9788134098052979,1.240156650543213,0.7892659442470904,0
poly_231,ordinary_baseline,random,20,1.2704389095306396,1.2704389095306396,1.0,1
poly_2052,ordinary_baseline,random,20,0.2131819725036621,2.381235122680664,0.08952579712652378,0
poly_128,ordinary_baseline,random,20,0.3279871940612793,0.3279879093170166,0.9999978192618783,1
poly_2200,ordinary_baseline,random,20,0.4714040756225586,1.1388933658599854,0.4139141466212673,0
poly_32,ordinary_baseline,random,20,2.417356491088867,2.417356252670288,1.0000000986278208,1
poly_2124,ordinary_baseline,random,20,0.7311334609985352,1.0619773864746094,0.6884642463298023,0
poly_1654,ordinary_baseline,random,20,0.43613719940185547,0.9427571296691895,0.46261882904549834,0
poly_189,ordinary_baseline,random,20,0.24628520011901855,1.3062794208526611,0.1885394473705008,0
poly_769,ordinary_baseline,random,20,0.5049352645874023,0.9208202362060547,0.5483537879964787,0
poly_3655,mixed_robust,random,20,0.45348167419433594,0.8299360275268555,0.5464055772415085,0
poly_2369,mixed_robust,random,20,1.4095864295959473,1.5326848030090332,0.9196844823075078,0
poly_1215,mixed_robust,random,20,0.482532262802124,0.7808072566986084,0.6179915192417089,0
poly_4015,mixed_robust,random,20,0.9772872924804688,1.2188081741333008,0.8018384789513096,0
poly_517,mixed_robust,random,20,0.6314969062805176,0.6314969062805176,1.0,1
poly_1159,mixed_robust,random,20,0.1653890609741211,0.165388822555542,1.0000014415640393,1
poly_2493,mixed_robust,random,20,2.224945068359375,2.224945306777954,0.9999998928429483,1
poly_2226,mixed_robust,random,20,0.33504533767700195,1.061443567276001,0.3156506365541731,0
poly_17,mixed_robust,random,20,1.5881009101867676,2.9465532302856445,0.5389690211138028,0
poly_956,mixed_robust,random,20,0.46515798568725586,1.301151990890503,0.3574970402719084,0
poly_898,mixed_robust,random,20,0.22111225128173828,0.6012089252471924,0.3677793891546537,0
poly_1667,mixed_robust,random,20,0.34473752975463867,0.8759558200836182,0.3935558413456631,0
poly_3362,mixed_robust,random,20,0.349027156829834,0.9646973609924316,0.361799638874074,0
poly_3703,mixed_robust,random,20,1.5831913948059082,2.0321717262268066,0.7790637840166522,0
poly_793,mixed_robust,random,20,0.16695833206176758,0.3988981246948242,0.4185488016257247,0
poly_3189,mixed_robust,random,20,1.1342229843139648,1.1342229843139648,1.0,1
poly_2734,mixed_robust,random,20,0.373654842376709,2.808436393737793,0.13304728681407157,0
poly_1549,mixed_robust,random,20,0.24056243896484375,1.0073580741882324,0.23880529191042435,0
poly_3746,mixed_robust,random,20,0.5850801467895508,0.5850796699523926,1.0000008149952608,1
poly_2736,mixed_robust,random,20,0.5453386306762695,0.6163196563720703,0.8848308260787487,0
poly_1005,mixed_robust,random,20,0.5554754734039307,0.8185403347015381,0.6786171063964392,0
poly_367,mixed_robust,random,20,2.0614430904388428,2.0614423751831055,1.0000003469685819,1
poly_2223,mixed_robust,random,20,0.5367536544799805,1.853945255279541,0.2895196894036916,0
poly_3386,mixed_robust,random,20,0.7341098785400391,1.343757152557373,0.5463114202911716,0
poly_1160,mixed_robust,random,20,1.450294017791748,1.450294017791748,1.0,1
poly_1072,mixed_robust,random,20,0.33540868759155273,0.6259419918060303,0.5358462796589155,0
poly_675,mixed_robust,random,20,0.8683509826660156,1.253645896911621,0.6926604911364634,0
poly_754,mixed_robust,random,20,0.5325446128845215,0.5325446128845215,1.0,1
poly_2459,mixed_robust,random,20,1.7750482559204102,1.9758720397949219,0.8983619486333966,0
poly_155,mixed_robust,random,20,1.3630690574645996,1.3630695343017578,0.9999996501740035,1
poly_2461,mixed_robust,random,20,1.3235225677490234,1.3820664882659912,0.9576403009449858,0
poly_2368,mixed_robust,random,20,0.21590471267700195,1.5698003768920898,0.1375364128173117,0
poly_512,mixed_robust,random,20,0.11563634872436523,0.7300598621368408,0.1583929684696056,0
poly_1419,mixed_robust,random,20,1.0239667892456055,1.1718230247497559,0.8738237495071193,0
poly_2967,mixed_robust,random,20,1.0829310417175293,1.0829310417175293,1.0,1
poly_2076,mixed_robust,random,20,0.1567826271057129,1.4120697975158691,0.11103036647446667,0
poly_1298,mixed_robust,random,20,0.39609837532043457,0.4840052127838135,0.8183762588882622,0
poly_1468,mixed_robust,random,20,0.5973989963531494,1.0199294090270996,0.5857258267736414,0
poly_2730,mixed_robust,random,20,0.5702531337738037,1.9801347255706787,0.28798703765444833,0
poly_1609,mixed_robust,random,20,0.10801410675048828,0.6665081977844238,0.1620596822507868,0
poly_1809,mixed_robust,random,20,1.070357084274292,1.070357322692871,0.9999997772532835,1
poly_3627,mixed_robust,random,20,1.414297103881836,1.4142975807189941,0.9999996628452422,1
poly_660,mixed_robust,random,20,0.783501148223877,0.783501148223877,1.0,1
poly_1826,mixed_robust,random,20,1.0560076236724854,1.0560078620910645,0.9999997742265113,1
poly_2932,mixed_robust,random,20,1.7257802486419678,2.0819385051727295,0.82892950217028,0
poly_442,mixed_robust,random,20,0.2011866569519043,0.9119997024536133,0.2205994765246507,0
poly_449,mixed_robust,random,20,0.543729305267334,0.543729305267334,1.0,1
poly_2437,mixed_robust,random,20,0.18098068237304688,1.7109131813049316,0.10578016719411266,0
poly_2772,mixed_robust,random,20,0.7865262031555176,1.0057930946350098,0.7819960261717033,0
poly_3030,mixed_robust,random,20,1.344794750213623,1.344794750213623,1.0,1
poly_3779,mixed_robust,random,20,0.41107845306396484,1.0651602745056152,0.38593107807626725,0
poly_2836,mixed_robust,random,20,0.8137202262878418,0.8137202262878418,1.0,1
poly_2367,mixed_robust,random,20,1.0484960079193115,1.0484952926635742,1.000000682173532,1
poly_1211,mixed_robust,random,20,0.4657716751098633,0.4657716751098633,1.0,1
poly_3019,mixed_robust,random,20,0.7630271911621094,1.018887996673584,0.7488823046823629,0
poly_3129,mixed_robust,random,20,1.3547296524047852,1.3547296524047852,1.0,1
poly_2068,mixed_robust,random,20,0.4959254264831543,1.6269512176513672,0.3048188667875745,0
poly_782,mixed_robust,random,20,0.23358488082885742,0.48745059967041016,0.47919703245169026,0
poly_45,mixed_robust,random,20,1.100520372390747,1.14894437789917,0.9578534814740418,0
poly_3063,mixed_robust,random,20,1.298377513885498,1.298377513885498,1.0,1
poly_903,mixed_robust,random,20,0.3210911750793457,0.997765064239502,0.3218104006518628,0
poly_3763,mixed_robust,random,20,1.1211214065551758,1.6764450073242188,0.6687492889161946,0
poly_990,mixed_robust,random,20,0.17045998573303223,0.3455514907836914,0.4932983658859018,0
poly_1689,mixed_robust,random,20,0.32662105560302734,1.6448731422424316,0.19856914628549993,0
poly_2093,mixed_robust,random,20,0.30605173110961914,0.5100746154785156,0.6000136486355104,0
poly_3799,mixed_robust,random,20,0.4045867919921875,0.5559983253479004,0.7276762780517885,0
poly_930,mixed_robust,random,20,0.7309956550598145,1.4997057914733887,0.4874260399712443,0
poly_3620,mixed_robust,random,20,1.3537225723266602,1.5884900093078613,0.8522071680617656,0
poly_2098,mixed_robust,random,20,0.41418910026550293,1.3841173648834229,0.2992442048441376,0
poly_1493,mixed_robust,random,20,0.18883514404296875,0.9373188018798828,0.20146309202828508,0
poly_1294,mixed_robust,random,20,0.1495227813720703,1.7655401229858398,0.08468954028594995,0
poly_2531,mixed_robust,random,20,1.07188081741333,1.7408580780029297,0.6157198171162613,0
poly_514,mixed_robust,random,20,0.3614797592163086,0.6138842105865479,0.5888402942811082,0
poly_244,mixed_robust,random,20,1.7563691139221191,1.756368637084961,1.0000002714903626,1
poly_466,mixed_robust,random,20,0.6477856636047363,0.6477854251861572,1.0000003680517804,1
poly_1171,mixed_robust,random,20,0.25864481925964355,0.5409440994262695,0.47813594701183487,0
poly_3842,mixed_robust,random,20,1.0787968635559082,1.2236480712890625,0.8816234739939895,0
poly_3552,mixed_robust,random,20,1.1737637519836426,1.4743075370788574,0.7961457989350702,0
poly_1117,mixed_robust,random,20,0.7447166442871094,0.7504987716674805,0.9922956204611445,0
poly_3629,mixed_robust,random,20,0.7494387626647949,0.7709383964538574,0.9721123842216759,0
poly_2356,mixed_robust,random,20,1.180574893951416,1.180574893951416,1.0,1
poly_1461,mixed_robust,random,20,0.9309797286987305,0.9309794902801514,1.000000256094341,1
poly_483,mixed_robust,random,20,2.872988224029541,2.872988224029541,1.0,1
poly_1700,mixed_robust,random,20,0.8048484325408936,0.8048481941223145,1.0000002962280103,1
poly_3290,mixed_robust,random,20,0.8713064193725586,1.0470232963562012,0.832174816362574,0
poly_2156,mixed_robust,random,20,1.163395881652832,1.1633961200714111,0.9999997950667232,1
poly_3385,mixed_robust,random,20,1.3133349418640137,1.3133349418640137,1.0,1
poly_967,mixed_robust,random,20,0.5944623947143555,1.2815966606140137,0.46384514955707534,0
poly_3072,mixed_robust,random,20,0.5703034400939941,0.8925032615661621,0.6389931159391253,0
poly_3316,mixed_robust,random,20,0.36896467208862305,0.6870450973510742,0.5370312276605698,0
poly_259,mixed_robust,random,20,0.3420701026916504,0.5915954113006592,0.5782162879519097,0
poly_231,mixed_robust,random,20,0.7613983154296875,0.9480516910552979,0.8031189887780884,0
poly_2052,mixed_robust,random,20,0.9539015293121338,0.9539015293121338,1.0,1
poly_128,mixed_robust,random,20,0.42526984214782715,0.5987436771392822,0.71027028490674,0
poly_2200,mixed_robust,random,20,0.5009961128234863,0.9083309173583984,0.5515568205918606,0
poly_32,mixed_robust,random,20,1.8391809463500977,1.8391814231872559,0.9999997407340286,1
poly_2124,mixed_robust,random,20,0.5348448753356934,0.7076668739318848,0.7557862251825199,0
poly_1654,mixed_robust,random,20,0.36139893531799316,0.9694957733154297,0.37276999577017284,0
poly_189,mixed_robust,random,20,0.42653417587280273,0.6293575763702393,0.67772946872714,0
poly_769,mixed_robust,random,20,0.19879889488220215,0.19879889488220215,1.0,1
poly_3655,ordinary_baseline,greedy,20,0.26145029067993164,1.0317554473876953,0.25340335381014795,0
poly_2369,ordinary_baseline,greedy,20,0.20668458938598633,1.623910665512085,0.12727583713529603,0
poly_1215,ordinary_baseline,greedy,20,0.10984086990356445,1.1054532527923584,0.09936274521433454,0
poly_4015,ordinary_baseline,greedy,20,0.687532901763916,1.128633975982666,0.6091726072354882,0
poly_517,ordinary_baseline,greedy,20,0.3031187057495117,0.9864025115966797,0.3072971755301561,0
poly_1159,ordinary_baseline,greedy,20,0.02647256851196289,0.7617545127868652,0.03475209935430966,0
poly_2493,ordinary_baseline,greedy,20,0.4629669189453125,2.248424768447876,0.20590723133907926,0
poly_2226,ordinary_baseline,greedy,20,0.8825178146362305,1.6637754440307617,0.5304308449812134,0
poly_17,ordinary_baseline,greedy,20,3.5236315727233887,3.5236318111419678,0.9999999323372611,1
poly_956,ordinary_baseline,greedy,20,0.10316228866577148,1.9090721607208252,0.054037919984553956,0
poly_898,ordinary_baseline,greedy,20,0.019468069076538086,1.0153427124023438,0.019173889602729123,0
poly_1667,ordinary_baseline,greedy,20,0.014965534210205078,1.584895133972168,0.00944260215671019,0
poly_3362,ordinary_baseline,greedy,20,0.9407734870910645,1.05812406539917,0.8890956342970654,0
poly_3703,ordinary_baseline,greedy,20,0.8817520141601562,1.7056069374084473,0.516972577222228,0
poly_793,ordinary_baseline,greedy,20,0.009000539779663086,1.0044810771942139,0.008960387591176946,0
poly_3189,ordinary_baseline,greedy,20,0.13720321655273438,0.6629328727722168,0.20696396601813602,0
poly_2734,ordinary_baseline,greedy,20,0.32146120071411133,2.4614920616149902,0.13059607452205227,0
poly_1549,ordinary_baseline,greedy,20,0.30928707122802734,3.273710012435913,0.094476013468857,0
poly_3746,ordinary_baseline,greedy,20,0.3163437843322754,1.5081837177276611,0.20975149155495582,0
poly_2736,ordinary_baseline,greedy,20,0.27306699752807617,0.6674542427062988,0.40911717995960717,0
poly_1005,ordinary_baseline,greedy,20,0.25468897819519043,1.3688099384307861,0.18606599137289123,0
poly_367,ordinary_baseline,greedy,20,1.9158861637115479,1.9158859252929688,1.0000001244429932,1
poly_2223,ordinary_baseline,greedy,20,0.4074981212615967,1.5108239650726318,0.269719127232673,0
poly_3386,ordinary_baseline,greedy,20,1.1906471252441406,1.347743034362793,0.8834377881293027,0
poly_1160,ordinary_baseline,greedy,20,1.3397407531738281,1.3397412300109863,0.9999996440826426,1
poly_1072,ordinary_baseline,greedy,20,0.23155641555786133,1.1312944889068604,0.20468270448449555,0
poly_675,ordinary_baseline,greedy,20,0.20926904678344727,1.84855055809021,0.11320709940422136,0
poly_754,ordinary_baseline,greedy,20,0.017977476119995117,1.2394781112670898,0.014504069056626712,0
poly_2459,ordinary_baseline,greedy,20,1.039024829864502,1.039024829864502,1.0,1
poly_155,ordinary_baseline,greedy,20,0.08653116226196289,1.4953334331512451,0.05786746978538981,0
poly_2461,ordinary_baseline,greedy,20,0.2820010185241699,2.4917051792144775,0.11317591698913278,0
poly_2368,ordinary_baseline,greedy,20,0.2054448127746582,1.811194896697998,0.11343053867322951,0
poly_512,ordinary_baseline,greedy,20,0.0856781005859375,0.7956597805023193,0.10768182920072551,0
poly_1419,ordinary_baseline,greedy,20,0.8856925964355469,0.9975557327270508,0.8878627703479784,0
poly_2967,ordinary_baseline,greedy,20,0.8863186836242676,0.8863186836242676,1.0,1
poly_2076,ordinary_baseline,greedy,20,0.1391754150390625,2.2895259857177734,0.06078787308257197,0
poly_1298,ordinary_baseline,greedy,20,0.3430209159851074,1.7785420417785645,0.19286635228598936,0
poly_1468,ordinary_baseline,greedy,20,0.2398843765258789,1.5610723495483398,0.1536664054009309,0
