row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
2958,clean_transformer,token_deletion_may_be_invalid_smiles,36,),5.823634624481201,-0.05210399627685547,0.05210399627685547
2958,clean_transformer,token_deletion_may_be_invalid_smiles,37,N,5.865310192108154,-0.010428428649902344,0.010428428649902344
2958,clean_transformer,token_deletion_may_be_invalid_smiles,38,[*],5.917731285095215,0.0419926643371582,0.0419926643371582
2958,defended_transformer,token_deletion_may_be_invalid_smiles,0,[*],5.944761276245117,0.050678253173828125,0.050678253173828125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,1,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,2,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,3,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,4,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,5,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,6,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,7,C,5.897869110107422,0.0037860870361328125,0.0037860870361328125
2958,defended_transformer,token_deletion_may_be_invalid_smiles,8,N,6.034707069396973,0.1406240463256836,0.1406240463256836
2958,defended_transformer,token_deletion_may_be_invalid_smiles,9,C,5.949008941650391,0.05492591857910156,0.05492591857910156
2958,defended_transformer,token_deletion_may_be_invalid_smiles,10,(,5.9423418045043945,0.04825878143310547,0.04825878143310547
2958,defended_transformer,token_deletion_may_be_invalid_smiles,11,=,6.15817928314209,0.2640962600708008,0.2640962600708008
2958,defended_transformer,token_deletion_may_be_invalid_smiles,12,O,5.998064994812012,0.10398197174072266,0.10398197174072266
2958,defended_transformer,token_deletion_may_be_invalid_smiles,13,),5.979732036590576,0.08564901351928711,0.08564901351928711
2958,defended_transformer,token_deletion_may_be_invalid_smiles,14,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,15,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,16,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,17,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,18,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,19,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,20,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,21,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,22,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,23,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,24,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,25,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,26,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,27,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,28,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,29,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,30,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,31,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,32,C,5.860326766967773,-0.033756256103515625,0.033756256103515625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,33,(,5.86128044128418,-0.032802581787109375,0.032802581787109375
2958,defended_transformer,token_deletion_may_be_invalid_smiles,34,=,5.860780715942383,-0.03330230712890625,0.03330230712890625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,35,O,5.864503860473633,-0.02957916259765625,0.02957916259765625
2958,defended_transformer,token_deletion_may_be_invalid_smiles,36,),5.964144229888916,0.07006120681762695,0.07006120681762695
2958,defended_transformer,token_deletion_may_be_invalid_smiles,37,N,5.836996555328369,-0.05708646774291992,0.05708646774291992
2958,defended_transformer,token_deletion_may_be_invalid_smiles,38,[*],5.8525214195251465,-0.04156160354614258,0.04156160354614258
2959,clean_transformer,token_deletion_may_be_invalid_smiles,0,[*],7.214018821716309,0.5735483169555664,0.5735483169555664
2959,clean_transformer,token_deletion_may_be_invalid_smiles,1,C,6.907750129699707,0.26727962493896484,0.26727962493896484
2959,clean_transformer,token_deletion_may_be_invalid_smiles,2,C,6.907750129699707,0.26727962493896484,0.26727962493896484
2959,clean_transformer,token_deletion_may_be_invalid_smiles,3,(,6.852670669555664,0.21220016479492188,0.21220016479492188
2959,clean_transformer,token_deletion_may_be_invalid_smiles,4,O,7.448109149932861,0.8076386451721191,0.8076386451721191
2959,clean_transformer,token_deletion_may_be_invalid_smiles,5,[*],6.359189987182617,-0.281280517578125,0.281280517578125
2959,clean_transformer,token_deletion_may_be_invalid_smiles,6,),6.231873512268066,-0.4085969924926758,0.4085969924926758
2959,clean_transformer,token_deletion_may_be_invalid_smiles,7,C,6.382026195526123,-0.25844430923461914,0.25844430923461914
