row_index,model,probe_status,position,token,prediction,signed_delta,absolute_delta
3074,clean_transformer,token_deletion_may_be_invalid_smiles,6,(,4.553835391998291,-0.8860630989074707,0.8860630989074707
3074,clean_transformer,token_deletion_may_be_invalid_smiles,7,S,4.644450664520264,-0.795447826385498,0.795447826385498
3074,clean_transformer,token_deletion_may_be_invalid_smiles,8,(,4.683265209197998,-0.7566332817077637,0.7566332817077637
3074,clean_transformer,token_deletion_may_be_invalid_smiles,9,=,5.127746105194092,-0.3121523857116699,0.3121523857116699
3074,clean_transformer,token_deletion_may_be_invalid_smiles,10,O,4.905174255371094,-0.534724235534668,0.534724235534668
3074,clean_transformer,token_deletion_may_be_invalid_smiles,11,),4.974345684051514,-0.46555280685424805,0.46555280685424805
3074,clean_transformer,token_deletion_may_be_invalid_smiles,12,(,4.902477741241455,-0.5374207496643066,0.5374207496643066
3074,clean_transformer,token_deletion_may_be_invalid_smiles,13,=,5.126001358032227,-0.31389713287353516,0.31389713287353516
3074,clean_transformer,token_deletion_may_be_invalid_smiles,14,O,4.772799015045166,-0.6670994758605957,0.6670994758605957
3074,clean_transformer,token_deletion_may_be_invalid_smiles,15,),5.0769171714782715,-0.36298131942749023,0.36298131942749023
3074,clean_transformer,token_deletion_may_be_invalid_smiles,16,N,4.966768741607666,-0.4731297492980957,0.4731297492980957
3074,clean_transformer,token_deletion_may_be_invalid_smiles,17,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,18,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,19,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,20,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,21,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,22,C,5.075251579284668,-0.36464691162109375,0.36464691162109375
3074,clean_transformer,token_deletion_may_be_invalid_smiles,23,N,5.1241607666015625,-0.3157377243041992,0.3157377243041992
