source_id,type,token,position,delta
3648,clean,C,20,0.08751296997070312
3648,clean,C,21,0.08751296997070312
3648,clean,(,22,0.08802604675292969
3648,clean,=,23,0.15980768203735352
3648,clean,O,24,0.024489402770996094
3648,clean,),25,0.07614469528198242
3648,clean,O,26,0.1323394775390625
3648,clean,[*],27,0.2942051887512207
3648,clean,),28,0.33868980407714844
3648,clean,c,29,0.17728471755981445
3648,clean,c,30,0.17728471755981445
3648,clean,1,31,0.03823518753051758
3648,mcmc_adv,[*],0,0.1817646026611328
3648,mcmc_adv,C,1,0.3729128837585449
3648,mcmc_adv,c,2,0.04875373840332031
3648,mcmc_adv,1,3,0.02962970733642578
3648,mcmc_adv,c,4,0.33180952072143555
3648,mcmc_adv,c,5,0.33180952072143555
3648,mcmc_adv,c,6,0.33180952072143555
3648,mcmc_adv,(,7,0.25106334686279297
3648,mcmc_adv,S,8,0.33468103408813477
3648,mcmc_adv,C,9,0.0336918830871582
3648,mcmc_adv,C,10,0.0336918830871582
3648,mcmc_adv,(,11,0.4575028419494629
3648,mcmc_adv,=,12,0.44394397735595703
3648,mcmc_adv,O,13,0.35196590423583984
3648,mcmc_adv,),14,0.22645044326782227
3648,mcmc_adv,P,15,0.29898500442504883
3648,mcmc_adv,C,16,0.3648953437805176
3648,mcmc_adv,C,17,0.3648953437805176
3648,mcmc_adv,C,18,0.3648953437805176
3648,mcmc_adv,C,19,0.3648953437805176
3648,mcmc_adv,C,20,0.3648953437805176
3648,mcmc_adv,C,21,0.3648953437805176
3648,mcmc_adv,(,22,0.3328828811645508
3648,mcmc_adv,=,23,0.1466836929321289
3648,mcmc_adv,O,24,0.2564206123352051
3648,mcmc_adv,),25,0.07776832580566406
3648,mcmc_adv,O,26,0.12866783142089844
3648,mcmc_adv,[*],27,0.16844463348388672
3648,mcmc_adv,),28,0.2320079803466797
3648,mcmc_adv,c,29,0.11130285263061523
3648,mcmc_adv,c,30,0.11130285263061523
3648,mcmc_adv,1,31,0.026081562042236328
3650,clean,[*],0,0.0736088752746582
3650,clean,C,1,0.01178121566772461
3650,clean,C,2,0.01178121566772461
3650,clean,(,3,0.1978907585144043
3650,clean,O,4,0.01610279083251953
3650,clean,C,5,0.03899812698364258
3650,clean,),6,0.07049179077148438
3650,clean,C,7,0.03206157684326172
3650,clean,1,8,0.03631925582885742
3650,clean,(,9,0.09107542037963867
3650,clean,C,10,0.1552734375
3650,clean,),11,0.12126350402832031
3650,clean,C,12,0.17601585388183594
3650,clean,(,13,0.1669330596923828
3650,clean,=,14,0.11453771591186523
3650,clean,O,15,0.3658766746520996
3650,clean,),16,0.32399654388427734
3650,clean,O,17,0.5475001335144043
3650,clean,C,18,0.21561527252197266
3650,clean,(,19,0.1692667007446289
3650,clean,=,20,0.11137247085571289
3650,clean,O,21,0.17957544326782227
3650,clean,),22,0.09083318710327148
3650,clean,C,23,0.1452932357788086
3650,clean,1,24,0.1942734718322754
3650,clean,(,25,0.10693120956420898
3650,clean,[*],26,0.022638797760009766
3650,clean,),27,0.026458740234375
3650,clean,C,28,0.02005767822265625
3650,mcmc_adv,[*],0,0.3864126205444336
3650,mcmc_adv,C,1,0.1837925910949707
3650,mcmc_adv,C,2,0.1837925910949707
3650,mcmc_adv,(,3,0.12078714370727539
3650,mcmc_adv,O,4,0.2411966323852539
3650,mcmc_adv,C,5,0.2974863052368164
3650,mcmc_adv,),6,0.269500732421875
3650,mcmc_adv,C,7,0.28647851943969727
3650,mcmc_adv,1,8,0.3467879295349121
3650,mcmc_adv,(,9,0.2917461395263672
3650,mcmc_adv,C,10,0.32777881622314453
3650,mcmc_adv,),11,0.32178783416748047
3650,mcmc_adv,C,12,0.3363323211669922
3650,mcmc_adv,(,13,0.2931952476501465
3650,mcmc_adv,=,14,0.22790813446044922
3650,mcmc_adv,O,15,0.028110504150390625
3650,mcmc_adv,),16,0.03566884994506836
3650,mcmc_adv,O,17,0.1426105499267578
3650,mcmc_adv,P,18,0.15330076217651367
3650,mcmc_adv,(,19,0.1309051513671875
3650,mcmc_adv,\,20,0.17521905899047852
3650,mcmc_adv,O,21,0.2468404769897461
3650,mcmc_adv,),22,0.20777082443237305
3650,mcmc_adv,C,23,0.3013324737548828
3650,mcmc_adv,1,24,0.1545238494873047
3650,mcmc_adv,(,25,0.015065193176269531
3650,mcmc_adv,[*],26,0.1033473014831543
3650,mcmc_adv,),27,0.03890514373779297
3650,mcmc_adv,O,28,0.03943490982055664
3657,clean,[*],0,0.6919031143188477
3657,clean,c,1,0.7017698287963867
3657,clean,1,2,0.5077481269836426
3657,clean,c,3,0.5267930030822754
3657,clean,c,4,0.5267930030822754
3657,clean,c,5,0.5267930030822754
3657,clean,2,6,0.636620044708252
3657,clean,c,7,0.5176496505737305
3657,clean,(,8,0.3531055450439453
3657,clean,c,9,0.47289609909057617
3657,clean,1,10,0.486386775970459
3657,clean,),11,0.05138969421386719
3657,clean,c,12,0.12447023391723633
3657,clean,1,13,0.12569522857666016
3657,clean,c,14,0.0534968376159668
3657,clean,c,15,0.0534968376159668
3657,clean,(,16,0.032483577728271484
3657,clean,[*],17,0.16798067092895508
3657,clean,),18,0.4161088466644287
3657,clean,c,19,0.4661388397216797
3657,clean,c,20,0.4661388397216797
3657,clean,c,21,0.4661388397216797
3657,clean,1,22,0.38378405570983887
3657,clean,n,23,0.35256123542785645
3657,clean,2,24,0.0025222301483154297
3657,clean,C,25,0.5460314750671387
3657,clean,C,26,0.5460314750671387
3657,clean,C,27,0.5460314750671387
3657,clean,(,28,0.7453927993774414
3657,clean,=,29,0.26426243782043457
3657,clean,O,30,0.6913704872131348
3657,clean,),31,0.3775758743286133
3657,clean,N,32,0.3907284736633301
3657,clean,O,33,0.06286096572875977
3657,mcmc_adv,[*],0,0.5223958492279053
3657,mcmc_adv,c,1,0.540823221206665
3657,mcmc_adv,1,2,0.4055798053741455
3657,mcmc_adv,c,3,0.37881970405578613
3657,mcmc_adv,c,4,0.37881970405578613
3657,mcmc_adv,c,5,0.37881970405578613
3657,mcmc_adv,2,6,0.5354712009429932
3657,mcmc_adv,c,7,0.43822789192199707
3657,mcmc_adv,(,8,0.29392313957214355
3657,mcmc_adv,c,9,0.39525294303894043
3657,mcmc_adv,1,10,0.40298008918762207
3657,mcmc_adv,),11,0.1138772964477539
3657,mcmc_adv,c,12,0.15306472778320312
3657,mcmc_adv,1,13,0.26829075813293457
3657,mcmc_adv,c,14,0.20645642280578613
3657,mcmc_adv,c,15,0.20645642280578613
3657,mcmc_adv,(,16,0.12197256088256836
3657,mcmc_adv,[*],17,0.011179208755493164
3657,mcmc_adv,),18,0.3524768352508545
3657,mcmc_adv,c,19,0.4059102535247803
3657,mcmc_adv,c,20,0.4059102535247803
3657,mcmc_adv,c,21,0.4059102535247803
3657,mcmc_adv,1,22,0.3013617992401123
3657,mcmc_adv,n,23,0.2773463726043701
3657,mcmc_adv,2,24,0.04764962196350098
3657,mcmc_adv,C,25,0.417618989944458
3657,mcmc_adv,C,26,0.417618989944458
3657,mcmc_adv,C,27,0.417618989944458
3657,mcmc_adv,(,28,0.5240416526794434
3657,mcmc_adv,=,29,0.01338815689086914
3657,mcmc_adv,O,30,0.4544703960418701
3657,mcmc_adv,),31,0.08178424835205078
3658,clean,[*],0,0.22423982620239258
3658,clean,C,1,0.08575963973999023
3658,clean,C,2,0.08575963973999023
3658,clean,C,3,0.08575963973999023
3658,clean,C,4,0.08575963973999023
3658,clean,O,5,0.023209095001220703
3658,clean,C,6,0.16945600509643555
3658,clean,(,7,0.11441278457641602
3658,clean,=,8,0.21410179138183594
3658,clean,O,9,0.048609256744384766
3658,clean,),10,0.09783601760864258
3658,clean,C,11,0.0607752799987793
3658,clean,(,12,0.0466771125793457
3658,clean,O,13,0.16251516342163086
3658,clean,C,14,0.1487870216369629
3658,clean,),15,0.023478031158447266
3658,clean,C,16,0.05932188034057617
3658,clean,(,17,0.03583097457885742
3658,clean,O,18,0.08898019790649414
3658,clean,C,19,0.04631853103637695
3658,clean,),20,0.07693958282470703
3658,clean,C,21,0.04393625259399414
3658,clean,(,22,0.0669546127319336
3658,clean,=,23,0.10141706466674805
3658,clean,O,24,0.021067142486572266
3658,clean,),25,0.04321861267089844
3658,clean,O,26,0.015157699584960938
3658,clean,[*],27,0.01146841049194336
3658,mcmc_adv,[*],0,0.03356313705444336
3658,mcmc_adv,C,1,0.20300674438476562
3658,mcmc_adv,C,2,0.20300674438476562
3658,mcmc_adv,C,3,0.20300674438476562
3658,mcmc_adv,C,4,0.20300674438476562
3658,mcmc_adv,O,5,0.25032854080200195
3658,mcmc_adv,C,6,0.005938053131103516
3658,mcmc_adv,(,7,0.08169126510620117
3658,mcmc_adv,=,8,0.027206897735595703
3658,mcmc_adv,O,9,0.051221370697021484
3658,mcmc_adv,),10,0.012203693389892578
3658,mcmc_adv,C,11,0.01530313491821289
3658,mcmc_adv,(,12,0.13985681533813477
3658,mcmc_adv,O,13,0.14016103744506836
3658,mcmc_adv,O,14,0.14016103744506836
3658,mcmc_adv,),15,0.02750253677368164
3658,mcmc_adv,C,16,0.026079177856445312
3658,mcmc_adv,(,17,0.02614879608154297
3658,mcmc_adv,O,18,0.019043445587158203
3658,mcmc_adv,),19,0.018943309783935547
3658,mcmc_adv,C,20,0.0679025650024414
3658,mcmc_adv,(,21,0.04683828353881836
3658,mcmc_adv,\,22,0.1836695671081543
3658,mcmc_adv,O,23,0.13330316543579102
3658,mcmc_adv,),24,0.010950088500976562
3658,mcmc_adv,[*],25,0.010601043701171875
3666,clean,[*],0,0.4174075126647949
3666,clean,C,1,0.6177868843078613
3666,clean,C,2,0.6177868843078613
3666,clean,(,3,0.40400028228759766
3666,clean,[*],4,0.7126588821411133
3666,clean,),5,0.5368809700012207
3666,clean,C,6,0.6506695747375488
3666,clean,(,7,0.6604509353637695
3666,clean,=,8,0.020143985748291016
3666,clean,O,9,0.2547879219055176
3666,clean,),10,0.06645631790161133
3666,clean,O,11,0.25434350967407227
3666,clean,C,12,0.037210941314697266
3666,clean,C,13,0.037210941314697266
3666,clean,O,14,0.0671072006225586
3666,mcmc_adv,Br,0,0.0462794303894043
3666,mcmc_adv,[*],1,0.9180898666381836
3666,mcmc_adv,C,2,1.2197966575622559
3666,mcmc_adv,(,3,1.007822036743164
3666,mcmc_adv,[*],4,1.12699556350708
3666,mcmc_adv,),5,1.1656122207641602
3666,mcmc_adv,C,6,1.1693520545959473
3666,mcmc_adv,(,7,0.8254055976867676
3666,mcmc_adv,=,8,0.15608692169189453
3666,mcmc_adv,O,9,0.7955918312072754
3666,mcmc_adv,),10,0.611182689666748
3666,mcmc_adv,O,11,0.4148859977722168
3666,mcmc_adv,C,12,0.14500188827514648
3666,mcmc_adv,C,13,0.14500188827514648
3666,mcmc_adv,O,14,0.21413946151733398
3671,clean,[*],0,0.7153453826904297
3671,clean,N,1,0.7693290710449219
3671,clean,c,2,0.8084249496459961
3671,clean,1,3,0.4905428886413574
3671,clean,c,4,0.6269004344940186
3671,clean,c,5,0.6269004344940186
3671,clean,(,6,0.6836223602294922
3671,clean,F,7,0.7235350608825684
3671,clean,),8,0.5012860298156738
3671,clean,c,9,0.5568459033966064
3671,clean,(,10,0.44306111335754395
3671,clean,[*],11,0.9279589653015137
3671,clean,),12,0.8868699073791504
3671,clean,c,13,0.805229663848877
3671,clean,c,14,0.805229663848877
3671,clean,1,15,0.5816249847412109
3671,clean,F,16,0.031558990478515625
3671,mcmc_adv,[*],0,0.25687193870544434
3671,mcmc_adv,N,1,0.22467303276062012
3671,mcmc_adv,c,2,0.13761591911315918
3671,mcmc_adv,1,3,0.13709115982055664
3671,mcmc_adv,c,4,0.0033779144287109375
3671,mcmc_adv,c,5,0.0033779144287109375
3671,mcmc_adv,(,6,0.3692309856414795
3671,mcmc_adv,[N+],7,0.02551102638244629
3671,mcmc_adv,[N+],8,0.02551102638244629
3671,mcmc_adv,F,9,0.15052199363708496
3671,mcmc_adv,),10,0.17282652854919434
3671,mcmc_adv,c,11,0.09643173217773438
3671,mcmc_adv,(,12,0.18312549591064453
3671,mcmc_adv,[*],13,0.13446950912475586
3671,mcmc_adv,),14,0.459301233291626
3671,mcmc_adv,c,15,0.3862338066101074
3671,mcmc_adv,c,16,0.3862338066101074
3671,mcmc_adv,1,17,0.3490278720855713
3671,mcmc_adv,F,18,0.07056570053100586
3672,clean,[*],0,2.0105223655700684
3672,clean,C,1,1.9483857154846191
3672,clean,=,2,3.494326591491699
3672,clean,C,3,0.31385040283203125
3672,clean,(,4,0.0538177490234375
3672,clean,[*],5,0.14624381065368652
3672,clean,),6,0.00957798957824707
3672,clean,c,7,0.14168691635131836
3672,clean,1,8,0.22476649284362793
3672,clean,c,9,0.14814305305480957
3672,clean,c,10,0.14814305305480957
3672,clean,c,11,0.14814305305480957
3672,clean,c,12,0.14814305305480957
3672,clean,(,13,0.04775404930114746
3672,clean,C,14,0.024440288543701172
3672,clean,#,15,0.5982255935668945
3672,clean,C,16,0.6271378993988037
3672,clean,),17,0.2424919605255127
3672,clean,n,18,0.17329788208007812
3672,clean,1,19,0.12238836288452148
3672,mcmc_adv,[N-],0,0.24509859085083008
3672,mcmc_adv,[*],1,0.6639962196350098
3672,mcmc_adv,=,2,2.79205322265625
3672,mcmc_adv,C,3,0.21602177619934082
3672,mcmc_adv,(,4,0.5958445072174072
3672,mcmc_adv,[*],5,0.2073812484741211
3672,mcmc_adv,O,6,0.8308355808258057
3672,mcmc_adv,),7,0.9092581272125244
3672,mcmc_adv,c,8,0.5011003017425537
3672,mcmc_adv,1,9,0.29915714263916016
3672,mcmc_adv,c,10,0.48834824562072754
3672,mcmc_adv,c,11,0.48834824562072754
3672,mcmc_adv,c,12,0.48834824562072754
3672,mcmc_adv,c,13,0.48834824562072754
3672,mcmc_adv,(,14,0.7415664196014404
3672,mcmc_adv,-,15,0.7871372699737549
3672,mcmc_adv,C,16,0.2775232791900635
3672,mcmc_adv,#,17,0.5537645816802979
3672,mcmc_adv,C,18,0.2814779281616211
3672,mcmc_adv,),19,0.3402082920074463
3672,mcmc_adv,n,20,0.2966439723968506
3672,mcmc_adv,1,21,0.0637350082397461
3676,clean,[*],0,1.2704524993896484
3676,clean,c,1,1.3560643196105957
3676,clean,1,2,1.1772847175598145
3676,clean,c,3,1.2221059799194336
3676,clean,c,4,1.2221059799194336
3676,clean,c,5,1.2221059799194336
3676,clean,(,6,1.1178672313690186
3676,clean,N,7,1.4297189712524414
3676,clean,C,8,1.4551994800567627
3676,clean,(,9,1.4673261642456055
3676,clean,=,10,0.9613211154937744
3676,clean,O,11,1.2485013008117676
3676,clean,),12,1.1360042095184326
3676,clean,C,13,1.0757339000701904
3676,clean,C,14,1.0757339000701904
3676,clean,C,15,1.0757339000701904
3676,clean,C,16,1.0757339000701904
3676,clean,C,17,1.0757339000701904
3676,clean,C,18,1.0757339000701904
3676,clean,(,19,1.0283191204071045
3676,clean,=,20,0.758328914642334
3676,clean,O,21,1.129873275756836
3676,clean,),22,1.0035357475280762
3676,clean,N,23,1.082014560699463
3676,clean,c,24,1.0974926948547363
3676,clean,2,25,1.032010555267334
3676,clean,c,26,1.055769443511963
3676,clean,c,27,1.055769443511963
3676,clean,c,28,1.055769443511963
3676,clean,(,29,1.1499824523925781
3676,clean,S,30,1.0927062034606934
3676,clean,(,31,0.6280722618103027
3676,clean,[*],32,0.6041450500488281
3676,clean,),33,0.6310224533081055
3676,clean,(,34,0.901540994644165
3676,clean,=,35,0.6463255882263184
3676,clean,O,36,0.7923178672790527
3676,clean,),37,0.6326098442077637
3676,clean,=,38,0.018901824951171875
3676,clean,O,39,0.2524428367614746
3676,clean,),40,0.263887882232666
3676,clean,c,41,0.254500150680542
3676,clean,c,42,0.254500150680542
3676,clean,2,43,0.19024181365966797
3676,clean,),44,0.2195756435394287
3676,clean,c,45,0.19884467124938965
3676,clean,c,46,0.19884467124938965
3676,clean,1,47,0.2183518409729004
3676,mcmc_adv,[*],0,0.3320493698120117
3676,mcmc_adv,c,1,0.23513245582580566
3676,mcmc_adv,1,2,0.575192928314209
3676,mcmc_adv,c,3,0.5800013542175293
3676,mcmc_adv,c,4,0.5800013542175293
3676,mcmc_adv,c,5,0.5800013542175293
3676,mcmc_adv,(,6,0.4992940425872803
3676,mcmc_adv,N,7,0.7799720764160156
3676,mcmc_adv,S,8,0.6141166687011719
3676,mcmc_adv,(,9,0.7123315334320068
3676,mcmc_adv,O,10,0.6212587356567383
3676,mcmc_adv,),11,0.5083010196685791
3676,mcmc_adv,C,12,0.46737241744995117
3676,mcmc_adv,C,13,0.46737241744995117
3676,mcmc_adv,C,14,0.46737241744995117
3676,mcmc_adv,C,15,0.46737241744995117
3676,mcmc_adv,C,16,0.46737241744995117
3676,mcmc_adv,(,17,0.38340044021606445
3676,mcmc_adv,=,18,0.26648426055908203
3676,mcmc_adv,P,19,0.23027753829956055
3676,mcmc_adv,),20,0.16393637657165527
3676,mcmc_adv,c,21,0.247298002243042
3676,mcmc_adv,2,22,0.3159909248352051
3676,mcmc_adv,c,23,0.27974462509155273
3676,mcmc_adv,c,24,0.27974462509155273
3676,mcmc_adv,c,25,0.27974462509155273
3676,mcmc_adv,(,26,0.27076101303100586
3676,mcmc_adv,S,27,0.15394973754882812
3676,mcmc_adv,(,28,0.28632616996765137
3676,mcmc_adv,[*],29,0.134291410446167
3676,mcmc_adv,),30,0.13358783721923828
3676,mcmc_adv,(,31,0.07276773452758789
3676,mcmc_adv,=,32,0.012447834014892578
3676,mcmc_adv,O,33,0.06853747367858887
3676,mcmc_adv,),34,0.18080997467041016
3676,mcmc_adv,=,35,0.3346238136291504
3676,mcmc_adv,O,36,0.03229331970214844
3676,mcmc_adv,),37,0.2505180835723877
3676,mcmc_adv,c,38,0.33209657669067383
3676,mcmc_adv,c,39,0.33209657669067383
3676,mcmc_adv,2,40,0.41656970977783203
3676,mcmc_adv,),41,0.39968156814575195
3676,mcmc_adv,c,42,0.4517984390258789
3676,mcmc_adv,c,43,0.4517984390258789
3676,mcmc_adv,1,44,0.282987117767334
3680,clean,[*],0,0.2514762878417969
3680,clean,C,1,0.3221569061279297
3680,clean,C,2,0.3221569061279297
3680,clean,C,3,0.3221569061279297
3680,clean,C,4,0.3221569061279297
3680,clean,(,5,0.6871814727783203
3680,clean,S,6,1.6098971366882324
3680,clean,1,7,0.5699567794799805
3680,clean,),8,0.4903855323791504
3680,clean,=,9,0.928983211517334
3680,clean,C,10,0.005519390106201172
3680,clean,C,11,0.005519390106201172
3680,clean,=,12,0.3770580291748047
3680,clean,C,13,0.13242578506469727
3680,clean,1,14,0.13184165954589844
3680,clean,[*],15,0.31592512130737305
3680,mcmc_adv,[*-],0,0.8513422012329102
3680,mcmc_adv,C,1,0.6746258735656738
3680,mcmc_adv,C,2,0.6746258735656738
3680,mcmc_adv,C,3,0.6746258735656738
3680,mcmc_adv,C,4,0.6746258735656738
3680,mcmc_adv,(,5,0.9355931282043457
3680,mcmc_adv,S,6,1.7451457977294922
3680,mcmc_adv,1,7,1.1908907890319824
3680,mcmc_adv,),8,1.1262249946594238
3680,mcmc_adv,=,9,1.9918851852416992
3680,mcmc_adv,C,10,0.9573993682861328
3680,mcmc_adv,\,11,0.2119603157043457
3680,mcmc_adv,C,12,0.17772865295410156
3680,mcmc_adv,=,13,0.14212799072265625
3680,mcmc_adv,C,14,0.6091625690460205
3680,mcmc_adv,1,15,0.5795979499816895
3680,mcmc_adv,[*],16,0.8146519660949707
3681,clean,C,0,0.8998279571533203
3681,clean,(,1,0.9133236408233643
3681,clean,S,2,1.2117393016815186
3681,clean,1,3,1.345170497894287
3681,clean,),4,1.5106141567230225
3681,clean,=,5,1.5413060188293457
3681,clean,C,6,1.2820103168487549
3681,clean,C,7,1.2820103168487549
3681,clean,=,8,1.327894687652588
3681,clean,C,9,0.9556026458740234
3681,clean,1,10,1.0578551292419434
3681,clean,C,11,0.8811392784118652
3681,clean,(,12,0.8824262619018555
3681,clean,S,13,0.9495143890380859
3681,clean,2,14,0.9346632957458496
3681,clean,),15,0.8925385475158691
3681,clean,=,16,1.511138916015625
3681,clean,C,17,1.204972743988037
3681,clean,C,18,1.204972743988037
3681,clean,=,19,1.3818087577819824
3681,clean,C,20,0.8761277198791504
3681,clean,2,21,0.82926344871521
3681,clean,C,22,0.7072494029998779
3681,clean,(,23,0.6607608795166016
3681,clean,=,24,0.7826142311096191
3681,clean,S,25,0.37647366523742676
3681,clean,),26,0.22964763641357422
3681,clean,C,27,0.09792613983154297
3681,clean,(,28,0.0869135856628418
3681,clean,S,29,0.47123289108276367
3681,clean,3,30,0.2626032829284668
3681,clean,),31,0.2384202480316162
3681,clean,=,32,0.37885594367980957
3681,clean,C,33,0.20738887786865234
3681,clean,C,34,0.20738887786865234
3681,clean,=,35,0.35211181640625
3681,clean,C,36,0.15215849876403809
3681,clean,3,37,0.11226129531860352
3681,clean,C,38,0.10772061347961426
3681,clean,(,39,0.050127506256103516
3681,clean,=,40,0.22289466857910156
3681,clean,O,41,0.06289124488830566
3681,clean,),42,0.08601641654968262
3681,clean,N,43,0.0844728946685791
3681,clean,C,44,0.32471799850463867
3681,clean,(,45,0.33864355087280273
3681,clean,=,46,0.5797867774963379
3681,clean,O,47,0.028591632843017578
3681,clean,),48,0.1346590518951416
3681,clean,N,49,0.2100367546081543
3681,mcmc_adv,C,0,1.1558537483215332
3681,mcmc_adv,(,1,1.0477285385131836
3681,mcmc_adv,S,2,1.181178092956543
3681,mcmc_adv,1,3,1.064119815826416
3681,mcmc_adv,),4,0.9316563606262207
3681,mcmc_adv,=,5,0.72770094871521
3681,mcmc_adv,C,6,0.9484150409698486
3681,mcmc_adv,C,7,0.9484150409698486
3681,mcmc_adv,=,8,0.7416300773620605
3681,mcmc_adv,C,9,1.0275001525878906
3681,mcmc_adv,1,10,1.014176607131958
3681,mcmc_adv,C,11,1.0917277336120605
3681,mcmc_adv,(,12,1.0091443061828613
3681,mcmc_adv,/,13,0.9566020965576172
3681,mcmc_adv,S,14,0.9608092308044434
3681,mcmc_adv,2,15,1.0569462776184082
3681,mcmc_adv,),16,1.1504311561584473
3681,mcmc_adv,=,17,0.7645602226257324
3681,mcmc_adv,C,18,1.1903908252716064
3681,mcmc_adv,C,19,1.1903908252716064
3681,mcmc_adv,=,20,0.8096170425415039
3681,mcmc_adv,C,21,1.0060992240905762
3681,mcmc_adv,2,22,0.8819851875305176
3681,mcmc_adv,C,23,0.9461312294006348
3681,mcmc_adv,(,24,0.893221378326416
3681,mcmc_adv,=,25,0.6290225982666016
3681,mcmc_adv,S,26,0.6618094444274902
3681,mcmc_adv,),27,0.7774243354797363
3681,mcmc_adv,C,28,0.8118448257446289
3681,mcmc_adv,(,29,0.8303766250610352
3681,mcmc_adv,S,30,0.5929374694824219
3681,mcmc_adv,3,31,0.714958667755127
3681,mcmc_adv,),32,0.7510266304016113
3681,mcmc_adv,=,33,0.43294191360473633
3681,mcmc_adv,P,34,0.6434311866760254
3681,mcmc_adv,N,35,0.7516427040100098
3681,mcmc_adv,C,36,0.856259822845459
3681,mcmc_adv,3,37,0.5232100486755371
3681,mcmc_adv,N,38,0.7177274227142334
3681,mcmc_adv,C,39,0.7904624938964844
3681,mcmc_adv,(,40,0.789886474609375
3681,mcmc_adv,=,41,0.5854687690734863
3681,mcmc_adv,O,42,0.9093821048736572
3681,mcmc_adv,),43,0.7393670082092285
3681,mcmc_adv,N,44,0.6465215682983398
3681,mcmc_adv,C,45,0.7291040420532227
3681,mcmc_adv,(,46,0.67106032371521
3681,mcmc_adv,=,47,0.39679455757141113
3681,mcmc_adv,O,48,0.7536487579345703
3681,mcmc_adv,),49,0.14909982681274414
3681,mcmc_adv,N,50,0.028855085372924805
3691,clean,[*],0,0.9287326335906982
3691,clean,C,1,1.1719036102294922
3691,clean,C,2,1.1719036102294922
3691,clean,(,3,1.0706255435943604
3691,clean,C,4,0.8884685039520264
3691,clean,=,5,0.5727427005767822
3691,clean,C,6,0.8695478439331055
3691,clean,1,7,0.751849889755249
3691,clean,),8,0.8065516948699951
3691,clean,=,9,0.6373298168182373
3691,clean,C,10,0.7685272693634033
3691,clean,C,11,0.7685272693634033
3691,clean,=,12,0.458756685256958
3691,clean,C,13,0.6797220706939697
3691,clean,1,14,0.5735900402069092
3691,clean,C,15,0.6323976516723633
3691,clean,(,16,0.6407535076141357
3691,clean,C,17,0.6909158229827881
3691,clean,=,18,0.28937458992004395
3691,clean,C,19,0.5810072422027588
3691,clean,2,20,0.3870849609375
3691,clean,),21,0.49837493896484375
3691,clean,=,22,0.3531608581542969
3691,clean,C,23,0.6383082866668701
3691,clean,C,24,0.6383082866668701
3691,clean,=,25,0.29265403747558594
3691,clean,C,26,0.5737998485565186
3691,clean,2,27,0.47042059898376465
3691,clean,C,28,0.6363956928253174
3691,clean,(,29,0.5459563732147217
3691,clean,C,30,0.6609985828399658
3691,clean,=,31,0.343167781829834
3691,clean,C,32,0.48021531105041504
3691,clean,3,33,0.27236485481262207
3691,clean,),34,0.15263628959655762
3691,clean,=,35,0.0727074146270752
3691,clean,C,36,0.34333133697509766
3691,clean,C,37,0.34333133697509766
3691,clean,=,38,0.010068178176879883
3691,clean,C,39,0.24150395393371582
3691,clean,3,40,0.009449005126953125
3691,clean,[*],41,0.0975956916809082
3691,mcmc_adv,[*],0,0.9369032382965088
3691,mcmc_adv,C,1,1.1556963920593262
3691,mcmc_adv,C,2,1.1556963920593262
3691,mcmc_adv,(,3,0.9517097473144531
3691,mcmc_adv,C,4,0.9721441268920898
3691,mcmc_adv,=,5,0.6508297920227051
3691,mcmc_adv,C,6,1.0406372547149658
3691,mcmc_adv,1,7,0.8544251918792725
3691,mcmc_adv,),8,0.9869413375854492
3691,mcmc_adv,=,9,0.977689266204834
3691,mcmc_adv,C,10,1.0952651500701904
3691,mcmc_adv,C,11,1.0952651500701904
3691,mcmc_adv,=,12,0.7429413795471191
3691,mcmc_adv,C,13,0.9861350059509277
3691,mcmc_adv,1,14,0.9122791290283203
3691,mcmc_adv,C,15,0.985755443572998
3691,mcmc_adv,(,16,1.0747284889221191
3691,mcmc_adv,C,17,1.091808795928955
3691,mcmc_adv,=,18,0.695873498916626
3691,mcmc_adv,C,19,0.998741865158081
3691,mcmc_adv,2,20,0.9230923652648926
3691,mcmc_adv,),21,0.6860871315002441
3691,mcmc_adv,=,22,0.5420718193054199
3691,mcmc_adv,C,23,0.8376479148864746
3691,mcmc_adv,2,24,0.5845584869384766
3691,mcmc_adv,C,25,0.672461748123169
3691,mcmc_adv,(,26,0.6288623809814453
3691,mcmc_adv,C,27,0.6016621589660645
3691,mcmc_adv,=,28,0.25587987899780273
3691,mcmc_adv,C,29,0.45096254348754883
3691,mcmc_adv,3,30,0.10586023330688477
3691,mcmc_adv,),31,0.07903194427490234
3691,mcmc_adv,=,32,0.1106252670288086
3691,mcmc_adv,C,33,0.15302038192749023
3691,mcmc_adv,C,34,0.15302038192749023
3691,mcmc_adv,=,35,0.2698497772216797
3691,mcmc_adv,C,36,0.00019598007202148438
3691,mcmc_adv,3,37,0.022679805755615234
3691,mcmc_adv,[*],38,0.30524349212646484
