row_index,model,n_representations,prediction_mean,prediction_std,prediction_range,max_pairwise_prediction_drift,length_prediction_correlation,embedding_mean_feature_variance,embedding_mean_pairwise_distance,embedding_max_pairwise_distance,representation_invariance_score
3014,clean_transformer,11,3.1231025132265957,0.4655116010645605,1.4243972301483154,1.4243972301483154,0.12688420691646693,0.029261096738589093,1.9132023948422086,3.8565672754453066,0.510872611902907
3014,defended_transformer,11,3.0349357344887475,0.5053729325480283,1.7255823612213135,1.7255823612213135,-0.15346058170627344,0.015679008792436052,1.315210635907817,3.33882953049141,0.4903356251970615
3015,clean_transformer,11,3.4610649889165703,0.6474323961608033,2.0968151092529297,2.0968151092529297,-0.23125079283812547,0.037547686824140766,2.1281405610759987,4.9960831140254935,0.42889031884873197
3015,defended_transformer,11,3.284492189233953,0.7432507372544416,2.228989362716675,2.228989362716675,-0.11362637248530677,0.0267020074330721,1.703752642532749,3.9063287524368477,0.39546455736268327
3016,clean_transformer,11,4.161565238779241,0.573907931113228,1.9802405834197998,1.9802405834197998,0.3420015131156872,0.029906552319561103,1.9062818789840956,4.305012109127462,0.458636087262174
3016,defended_transformer,11,3.926288518038663,0.36343497611306436,1.3911473751068115,1.3911473751068115,-0.12420056969524924,0.009497171758376761,1.0400275571212436,2.414978975753597,0.5722492358747091
3017,clean_transformer,11,4.348190957849676,0.45118022934970037,1.3304831981658936,1.3304831981658936,0.5638441938403974,0.022066876289284387,1.6617455446531393,3.2571857735444842,0.5186831576298992
3017,defended_transformer,11,4.201096578077837,0.31922567085931647,1.180420160293579,1.180420160293579,0.5284960187340922,0.0067108267752122065,0.9040516879548274,1.970850337815551,0.6036593638108142
3018,clean_transformer,11,2.997189391743053,0.38400271106277467,1.4135656356811523,1.4135656356811523,0.1409832764771388,0.019475354776460445,1.528962845613977,3.5332111816101635,0.5587239081783093
3018,defended_transformer,11,2.7830022898587314,0.37574553100226543,1.5458705425262451,1.5458705425262451,0.11797168153781802,0.009960457998896383,1.0448598327466276,2.8732546659239477,0.5640762728427148
3019,clean_transformer,11,3.195313236930154,0.6050769905404678,2.303741216659546,2.303741216659546,0.31626689162239857,0.03940825946407961,2.2455498747254783,4.14852711057829,0.44553660403593864
3019,defended_transformer,11,3.622272664850408,0.5679271024119715,1.8280563354492188,1.8280563354492188,-0.22878605141159492,0.02350724811563794,1.6591483510259626,3.899316663135209,0.46123824579270056
3020,clean_transformer,11,2.3761527755043725,0.8413944210964605,2.6979634761810303,2.6979634761810303,0.4906271577621666,0.06756133480499632,2.8500903528342154,5.457085835190017,0.3662296154494373
3020,defended_transformer,11,2.645684935829856,0.4968656070898108,1.494750738143921,1.494750738143921,0.16792529702752843,0.015765035713512766,1.3928349781524914,2.5623677020727085,0.4945788977681564
