sample_id,strategy,query_number,best_drift
row_3553,random,10,1.2080821990966797
row_3553,random,11,1.2080821990966797
row_3553,random,12,1.2080821990966797
row_3553,greedy,0,0.0
row_3553,greedy,1,0.18099021911621094
row_3553,greedy,2,0.9414510726928711
row_3553,greedy,3,1.192359447479248
row_3553,greedy,4,1.192359447479248
row_3553,greedy,5,1.205974817276001
row_3553,greedy,6,1.2080821990966797
row_3553,greedy,7,1.2080821990966797
row_3553,greedy,8,1.2080821990966797
row_3553,greedy,9,1.2080821990966797
row_3553,greedy,10,1.2080821990966797
row_3553,greedy,11,1.2080821990966797
row_3553,greedy,12,1.2080821990966797
row_3553,beam,0,0.0
row_3553,beam,1,0.18099021911621094
row_3553,beam,2,0.9749624729156494
row_3553,beam,3,1.1107497215270996
row_3553,beam,4,1.1107497215270996
row_3553,beam,5,1.1107497215270996
row_3553,beam,6,1.1107497215270996
row_3553,beam,7,1.1107497215270996
row_3553,beam,8,1.1107497215270996
row_3553,beam,9,1.1107497215270996
row_3553,beam,10,1.1107497215270996
row_3553,beam,11,1.1107497215270996
row_3553,beam,12,1.1107497215270996
row_3553,metropolis_mcmc,0,0.0
row_3553,metropolis_mcmc,1,0.18099021911621094
row_3553,metropolis_mcmc,2,0.9414510726928711
row_3553,metropolis_mcmc,3,1.192359447479248
row_3553,metropolis_mcmc,4,1.192359447479248
row_3553,metropolis_mcmc,5,1.205974817276001
row_3553,metropolis_mcmc,6,1.2080821990966797
row_3553,metropolis_mcmc,7,1.2080821990966797
row_3553,metropolis_mcmc,8,1.2080821990966797
row_3553,metropolis_mcmc,9,1.2080821990966797
row_3553,metropolis_mcmc,10,1.2080821990966797
row_3553,metropolis_mcmc,11,1.2080821990966797
row_3553,metropolis_mcmc,12,1.2080821990966797
row_3553,evolutionary,0,0.0
row_3553,evolutionary,1,0.18099021911621094
row_3553,evolutionary,2,0.9749624729156494
row_3553,evolutionary,3,0.9749624729156494
row_3553,evolutionary,4,0.9749624729156494
row_3553,evolutionary,5,1.1107497215270996
row_3553,evolutionary,6,1.1107497215270996
row_3553,evolutionary,7,1.1107497215270996
row_3553,evolutionary,8,2.8456015586853027
row_3553,evolutionary,9,2.8456015586853027
row_3553,evolutionary,10,2.8456015586853027
row_3553,evolutionary,11,2.8456015586853027
row_3553,evolutionary,12,2.8987483978271484
row_3530,random,0,0.0
row_3530,random,1,0.4035072326660156
row_3530,random,2,0.41855716705322266
row_3530,random,3,0.41855716705322266
row_3530,random,4,0.41855716705322266
row_3530,random,5,0.5042943954467773
row_3530,random,6,0.5042943954467773
row_3530,random,7,0.5042943954467773
row_3530,random,8,0.5042943954467773
row_3530,random,9,0.5042943954467773
row_3530,random,10,0.5042943954467773
row_3530,random,11,0.5058207511901855
row_3530,random,12,0.5058207511901855
row_3530,greedy,0,0.0
row_3530,greedy,1,0.4035072326660156
row_3530,greedy,2,0.41855716705322266
row_3530,greedy,3,0.41855716705322266
row_3530,greedy,4,0.8547554016113281
row_3530,greedy,5,0.8547554016113281
row_3530,greedy,6,0.8547554016113281
row_3530,greedy,7,0.8547554016113281
row_3530,greedy,8,1.2740013599395752
row_3530,greedy,9,1.2740013599395752
row_3530,greedy,10,1.2740013599395752
row_3530,greedy,11,1.2740013599395752
row_3530,greedy,12,1.2740013599395752
row_3530,beam,0,0.0
row_3530,beam,1,0.4035072326660156
row_3530,beam,2,0.4895930290222168
row_3530,beam,3,0.4895930290222168
row_3530,beam,4,0.4895930290222168
row_3530,beam,5,0.4895930290222168
row_3530,beam,6,0.6350007057189941
